model,years,soum_code,Prec_jan,Prec_jan_std,Prec_feb,Prec_feb_std,Prec_mar,Prec_mar_std,Prec_apr,Prec_apr_std,Prec_may,Prec_may_std,Prec_jun,Prec_jun_std,Prec_jul,Prec_jul_std,Prec_aug,Prec_aug_std,Prec_sep,Prec_sep_std,Prec_oct,Prec_oct_std,Prec_nov,Prec_nov_std,Prec_dec,Prec_dec_std
CMCC-ESM2,2021 - 2040,8113,3.078212290502793,0.2885624931875968,2.3184357541899443,0.46586953607574044,5.195530726256983,1.1289893255033856,12.620111731843576,2.5546185557083914,13.35754189944134,1.4857184527595177,37.28491620111732,2.8817178242631725,67.15083798882682,4.004834630180523,56.85474860335196,2.8911572596329336,21.59776536312849,1.629064073325971,11.513966480446927,1.986989924425963,6.391061452513966,0.5422161143486449,7.5139664804469275,0.49980489935966577
CMCC-ESM2,2021 - 2040,8116,1.1048387096774193,0.3063454824713319,0.8608870967741935,0.34606430526983545,1.7379032258064515,0.634885402656041,4.544354838709677,1.2386779124791414,5.108870967741935,1.0889112716581753,17.046370967741936,2.3339765439147464,30.947580645161292,4.4614471055650124,27.387096774193548,3.6703029615202656,9.711693548387096,1.2980849553279243,4.100806451612903,1.2755135567710616,2.3044354838709675,0.9036554817565359,1.6411290322580645,0.4796692571490299
CMCC-ESM2,2021 - 2040,8119,1.204724409448819,0.4035000937108333,1.0236220472440944,0.15186851592114892,2.7440944881889764,0.8285414129430985,7.850393700787402,1.187724219411915,7.2204724409448815,1.3005957800557273,23.708661417322833,1.899482881225949,44.48425196850393,3.1003155845677144,38.10236220472441,2.0575753855528442,13.933070866141732,1.0459185856898117,5.188976377952756,1.7079355474044295,2.2086614173228347,0.6579045262625356,2.0354330708661417,0.41941608435979616
CMCC-ESM2,2021 - 2040,8122,1.3643410852713178,0.4812449052765506,1.8837209302325582,0.32055927330442374,3.5736434108527133,0.6382533554258819,13.395348837209303,2.317505357030052,18.147286821705425,2.4952692455235748,46.25968992248062,4.36138836048611,75.51550387596899,3.926869270231548,55.872093023255815,2.385988711390219,25.151162790697676,2.080832282766457,12.426356589147288,2.636285835152768,5.096899224806202,0.3765279948816975,3.2751937984496124,0.5336042443365157
CMCC-ESM2,2021 - 2040,8125,1.1902985074626866,0.3925366040513424,1.3619402985074627,0.4805616701566943,3.1865671641791047,0.8345873092925967,11.242537313432836,2.004877517592535,16.753731343283583,1.500927907842341,52.53731343283582,4.791405110362784,77.63059701492537,5.8285290073775755,58.30223880597015,4.061338769382348,22.28731343283582,2.501400253881427,9.645522388059701,2.0012352779117393,4.432835820895522,0.6905304168733708,2.917910447761194,0.6640952487731583
CMCC-ESM2,2021 - 2040,8128,2.41025641025641,0.5254846546645947,1.9786324786324787,0.28414786683554344,3.9316239316239314,0.7704643480162009,11.97008547008547,1.8545285279744101,15.149572649572649,1.3393533285653692,40.93589743589744,2.3805106662679854,72.91025641025641,3.073956903628431,57.465811965811966,2.4688023461735864,22.82051282051282,1.4179278525844605,11.452991452991453,1.533086526935857,6.047008547008547,0.6994592110774843,5.311965811965812,1.1175111535543427
CMCC-ESM2,2021 - 2040,8131,1.0178117048346056,0.15027809730517455,1.7455470737913485,0.4852918310357833,3.989821882951654,1.0459655771728584,12.524173027989821,3.7020111294580533,14.358778625954198,3.7404372435420545,40.735368956743,8.022943938731194,65.51908396946565,10.332156241366201,44.404580152671755,7.88477318845618,20.921119592875318,3.390810327232264,10.65648854961832,2.5174333400052844,3.9160305343511452,0.6734307130479755,1.7684478371501273,0.5570020469961645
CMCC-ESM2,2021 - 2040,8134,1.9825581395348837,0.13091081685113606,1.1046511627906976,0.30610340886251586,3.8313953488372094,0.9216720937244762,9.633720930232558,1.8456807192656324,9.616279069767442,2.015455425774248,26.982558139534884,3.4141869494346033,50.343023255813954,5.118798930201425,43.05813953488372,3.678519201446927,16.453488372093023,1.709460521076929,8.88953488372093,2.5253380648551556,3.936046511627907,0.8080140441298574,3.197674418604651,0.4655521213759908
CMCC-ESM2,2021 - 2040,8137,2.5964912280701755,0.5023796864307493,2.0292397660818713,0.2741686121574513,5.2105263157894735,1.0986995306562228,13.309941520467836,1.7581441228790267,13.08187134502924,1.0227065374830022,34.900584795321635,2.172811719667754,64.97076023391813,3.5515039242268585,53.771929824561404,2.309534348598459,21.263157894736842,1.263888677496693,11.134502923976608,1.5022525635229695,5.6725146198830405,0.5906722244077875,5.953216374269005,1.1486725901074017
CMCC-ESM2,2021 - 2040,8140,1.4043126684636118,0.5576063101482426,1.673854447439353,0.4688012703753662,3.2318059299191373,0.7452720518974927,12.161725067385445,2.2512628956256266,17.954177897574123,1.9301976940623915,49.60646900269542,3.776985375847068,76.55256064690028,3.974217808540214,57.36388140161725,2.789021609542506,24.08355795148248,2.038979782616604,12.223719676549866,2.2248481984900508,5.579514824797844,0.8473906558575406,3.700808625336927,0.9078717707115821
CMCC-ESM2,2021 - 2040,8143,2.65625,0.6179287479151622,2.1979166666666665,0.41129347963332563,4.760416666666667,0.8689648015822556,12.833333333333334,2.1658652363945046,14.020833333333334,1.3108455180616145,38.817708333333336,2.3613861921049444,70.078125,4.19438372323138,56.239583333333336,2.420592178177802,21.447916666666668,1.7372739161462774,10.890625,1.5756994561278703,5.885416666666667,0.7888519039647993,6.041666666666667,1.4994211846205485
CMCC-ESM2,2021 - 2040,8146,2.1434426229508197,0.45258595867145807,1.959016393442623,0.19825223971225944,3.5737704918032787,0.7619865407666949,10.967213114754099,1.476229280636423,15.438524590163935,1.7368686125508104,43.22540983606557,3.710089510550479,73.3811475409836,4.580586832746436,57.27049180327869,4.149929656219748,23.352459016393443,1.8058290460069335,11.438524590163935,1.3214464703443298,6.286885245901639,0.6832841162743419,4.647540983606557,0.7234041922532135
CMCC-ESM2,2021 - 2040,8149,3.6323529411764706,0.4821645973751471,2.4705882352941178,0.4991341984846218,4.647058823529412,0.9197938688889347,10.058823529411764,2.3255761647965643,11.926470588235293,1.8575456329648306,32.0735294117647,2.421206410950761,59.779411764705884,3.3424435770471796,51.85294117647059,3.011081034535569,20.808823529411764,1.8007951915193765,9.485294117647058,1.5290582170544942,6.588235294117647,0.6239177481057772,7.867647058823529,0.4506339248836636
