,zone,month,min_value,min_model,median_value,median_model,max_value,max_model,confidence_intervals
59,Zavkhan,Prec_feb_std,0.6378249697746077,"['GISS-E2-1-G' 'GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2'
 'ACCESS-CM2' 'INM-CM5-0' 'HadGEM3-GC31-LL' 'MRI-ESM2-0' 'MIROC6'
 'UKESM1-0-LL']",0.6378249697746077,"['GISS-E2-1-G' 'GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2'
 'ACCESS-CM2' 'INM-CM5-0' 'HadGEM3-GC31-LL' 'MRI-ESM2-0' 'MIROC6'
 'UKESM1-0-LL']",1.023966348740587,BCC-CSM2-MR,"(0.6033224740037235, 0.7326123825455089)"
60,Almaty Region,Prec_mar,22.742412875946258,MPI-ESM1-2-HR,23.8926549819273,CMCC-ESM2,31.258064516129032,BCC-CSM2-MR,"(23.12095493546486, 25.779637345472516)"
61,Altai Republic,Prec_mar,12.217659137577002,CMCC-ESM2,13.028160750953358,GFDL-ESM4,17.050308008213552,BCC-CSM2-MR,"(12.6466145408648, 14.091296418812068)"
62,Altai krai,Prec_mar,17.02007938360962,CMCC-ESM2,17.775468908086232,MPI-ESM1-2-HR,21.236905595766206,BCC-CSM2-MR,"(17.27261387702764, 18.598899619982003)"
63,Altay Prefecture,Prec_mar,7.696523053665911,CMCC-ESM2,7.818342151675485,GISS-E2-1-G,10.152431342907532,BCC-CSM2-MR,"(7.680473621316253, 8.48170635038753)"
64,BayanUlgii,Prec_mar,4.927863777089783,CMCC-ESM2,5.081424148606812,INM-CM5-0,6.574303405572755,BCC-CSM2-MR,"(4.939458978265773, 5.467256906468687)"
65,Bortala Mongol AP,Prec_mar,16.175296319401124,MPI-ESM1-2-HR,17.39987523393637,ACCESS-CM2,23.79413599500936,BCC-CSM2-MR,"(16.69956355191453, 19.029118246636266)"
66,Changji Hui AP,Prec_mar,6.640192791282481,CMCC-ESM2,6.745808885163454,INM-CM5-0,8.791911148365465,BCC-CSM2-MR,"(6.646050503844787, 7.345857420586187)"
67,East Kazakhstan Region,Prec_mar,16.090963976655264,INM-CM5-0,17.108925337089957,MRI-ESM2-0,21.228617428053933,BCC-CSM2-MR,"(16.561903160592212, 18.123438263932155)"
68,Govi-Altai,Prec_mar,2.1220682302771854,"['GISS-E2-1-G' 'GFDL-ESM4' 'CMCC-ESM2' 'ACCESS-CM2' 'MPI-ESM1-2-HR'
 'HadGEM3-GC31-LL' 'MRI-ESM2-0' 'UKESM1-0-LL']",2.1220682302771854,"['GISS-E2-1-G' 'GFDL-ESM4' 'CMCC-ESM2' 'ACCESS-CM2' 'MPI-ESM1-2-HR'
 'HadGEM3-GC31-LL' 'MRI-ESM2-0' 'UKESM1-0-LL']",2.688272921108742,BCC-CSM2-MR,"(2.0720479729398504, 2.2614603098221644)"
69,Ili Kazakh Autonomous Prefecture,Prec_mar,9.554886286872328,CMCC-ESM2,9.920682278766044,MRI-ESM2-0,13.241274487727988,BCC-CSM2-MR,"(9.728062499728019, 10.88688908775228)"
70,Khovd,Prec_mar,3.780232558139535,CMCC-ESM2,3.797480620155039,ACCESS-CM2,4.868992248062016,BCC-CSM2-MR,"(3.716543852665697, 4.073646964269306)"
71,Pavlodar Region,Prec_mar,9.711432214194645,GISS-E2-1-G,10.096153846153848,ACCESS-CM2,11.824585635359115,BCC-CSM2-MR,"(9.909111959858377, 10.599338790411329)"
72,Tyva Republic,Prec_mar,8.433843955869513,FIO-ESM-2-0,8.888721327089451,GFDL-ESM4,10.456147313278832,BCC-CSM2-MR,"(8.668029504504538, 9.31179795432919)"
73,Uvs,Prec_mar,4.118036072144289,GFDL-ESM4,4.164929859719439,GISS-E2-1-G,5.161122244488978,BCC-CSM2-MR,"(4.089114202086962, 4.4380323988071355)"
74,Zavkhan,Prec_mar,3.562423820302977,['FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2' 'ACCESS-CM2'],3.5638168204771024,GFDL-ESM4,4.777468222183527,BCC-CSM2-MR,"(3.4775753110758285, 3.8787514546188624)"
75,Almaty Region,Prec_mar_std,7.009374064315382,GFDL-ESM4,7.855741901648262,CMCC-ESM2,10.933492544246649,BCC-CSM2-MR,"(7.494090771200733, 8.634965357419285)"
76,Altai Republic,Prec_mar_std,5.91941327176397,CMCC-ESM2,6.287720938849197,GFDL-ESM4,8.107825570855182,BCC-CSM2-MR,"(6.08324573018731, 6.748856646455269)"
77,Altai krai,Prec_mar_std,4.598057193600928,MPI-ESM1-2-HR,5.022771539472697,MRI-ESM2-0,6.634615494646943,BCC-CSM2-MR,"(4.790404359363761, 5.395816971856496)"
78,Altay Prefecture,Prec_mar_std,2.484315222754902,CMCC-ESM2,2.6773230337783875,GISS-E2-1-G,3.411730355040592,BCC-CSM2-MR,"(2.5919463171547066, 2.8959182835264863)"
79,BayanUlgii,Prec_mar_std,3.0042380931182886,CMCC-ESM2,3.1987174413144115,GFDL-ESM4,4.055102934436295,BCC-CSM2-MR,"(3.097248929546375, 3.428387567999031)"
80,Bortala Mongol AP,Prec_mar_std,5.998322791898834,MPI-ESM1-2-HR,6.633939840962076,ACCESS-CM2,8.712216878811713,BCC-CSM2-MR,"(6.409823310469433, 7.200063334257639)"
81,Changji Hui AP,Prec_mar_std,2.286261815585256,CMCC-ESM2,2.464699057786432,INM-CM5-0,3.2941300052800395,BCC-CSM2-MR,"(2.376992146609445, 2.713093566461305)"
82,East Kazakhstan Region,Prec_mar_std,3.536379620425717,MPI-ESM1-2-HR,3.707505786402145,HadGEM3-GC31-LL,4.793665543430018,BCC-CSM2-MR,"(3.627325213901548, 4.025665116767523)"
83,Govi-Altai,Prec_mar_std,1.8665850794657275,"['GISS-E2-1-G' 'GFDL-ESM4' 'CMCC-ESM2' 'ACCESS-CM2' 'MPI-ESM1-2-HR'
 'HadGEM3-GC31-LL' 'MRI-ESM2-0' 'UKESM1-0-LL']",1.8665850794657275,"['GISS-E2-1-G' 'GFDL-ESM4' 'CMCC-ESM2' 'ACCESS-CM2' 'MPI-ESM1-2-HR'
 'HadGEM3-GC31-LL' 'MRI-ESM2-0' 'UKESM1-0-LL']",2.477026856774356,BCC-CSM2-MR,"(1.816571069788289, 2.0199260355370496)"
84,Ili Kazakh Autonomous Prefecture,Prec_mar_std,4.059132038836455,CMCC-ESM2,4.359506309337562,ACCESS-CM2,5.8715990484163285,BCC-CSM2-MR,"(4.169203994290238, 4.739643448045757)"
85,Khovd,Prec_mar_std,2.3803452179819264,CMCC-ESM2,2.4365342351548818,ACCESS-CM2,3.107674881721469,BCC-CSM2-MR,"(2.3989398973315503, 2.6364910000658024)"
86,Pavlodar Region,Prec_mar_std,1.202342675992771,GISS-E2-1-G,1.397910107330402,INM-CM5-0,1.730497880914552,BCC-CSM2-MR,"(1.3169271797954805, 1.4962490395455665)"
87,Tyva Republic,Prec_mar_std,4.323168469181259,FIO-ESM-2-0,4.556624497447452,ACCESS-CM2,5.167390297351693,BCC-CSM2-MR,"(4.484643022489967, 4.715739669046053)"
88,Uvs,Prec_mar_std,2.224813461974412,GFDL-ESM4,2.319751110762245,MIROC6,2.897322989259976,BCC-CSM2-MR,"(2.2647220788314213, 2.500726292361249)"
89,Zavkhan,Prec_mar_std,1.312908298915769,['FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2' 'ACCESS-CM2'],1.3177395796355085,GFDL-ESM4,1.7851518877669197,BCC-CSM2-MR,"(1.3166611443244036, 1.4792145259231202)"
90,Almaty Region,Prec_apr,33.05394530450795,HadGEM3-GC31-LL,36.12787287731024,MRI-ESM2-0,43.09991134147173,BCC-CSM2-MR,"(35.358742886405324, 38.76915622123873)"
91,Altai Republic,Prec_apr,35.756086828982106,MPI-ESM1-2-HR,37.16192431798181,CMCC-ESM2,46.67571135230273,BCC-CSM2-MR,"(36.50029133331058, 40.032122864401366)"
92,Altai krai,Prec_apr,31.545334267258152,GISS-E2-1-G,32.31216437076815,ACCESS-CM2,39.2430539341583,BCC-CSM2-MR,"(31.94900033898782, 34.73401001201224)"
93,Altay Prefecture,Prec_apr,14.73015873015873,CMCC-ESM2,16.246913580246915,UKESM1-0-LL,18.845175107079868,BCC-CSM2-MR,"(15.795813165797764, 17.02113355591086)"
94,BayanUlgii,Prec_apr,10.793498452012384,HadGEM3-GC31-LL,11.50216718266254,MIROC6,13.323839009287926,BCC-CSM2-MR,"(11.209393477959265, 12.062528408204107)"
95,Bortala Mongol AP,Prec_apr,26.847161572052403,CMCC-ESM2,29.68683718028696,MIROC6,33.96631316281972,EC-Earth3-Veg,"(28.717100981188423, 30.969352303518136)"
96,Changji Hui AP,Prec_apr,13.204107292539817,CMCC-ESM2,14.764668901927912,GFDL-ESM4,16.790444258172673,BCC-CSM2-MR,"(14.281287007468759, 15.332711316085309)"
97,East Kazakhstan Region,Prec_apr,29.054437512577984,MPI-ESM1-2-HR,30.74652847655464,UKESM1-0-LL,36.9576373515798,BCC-CSM2-MR,"(30.00963290641949, 32.74615296598945)"
98,Govi-Altai,Prec_apr,4.769722814498934,CMCC-ESM2,4.834648187633262,GISS-E2-1-G,5.743710021321961,BCC-CSM2-MR,"(4.7741183127945925, 5.086862497439948)"
99,Ili Kazakh Autonomous Prefecture,Prec_apr,17.356957892366584,CMCC-ESM2,19.90480747579374,MPI-ESM1-2-HR,21.951474893042107,BCC-CSM2-MR,"(19.198304319545677, 20.567176428033704)"
100,Khovd,Prec_apr,8.367635658914729,ACCESS-CM2,8.72170542635659,UKESM1-0-LL,10.085271317829458,BCC-CSM2-MR,"(8.54195929908457, 9.077927403360274)"
101,Pavlodar Region,Prec_apr,16.134084147896303,CMCC-ESM2,17.28867403314917,MIROC6,19.80705482362941,BCC-CSM2-MR,"(16.738521783323492, 18.09692559972271)"
102,Tyva Republic,Prec_apr,20.04286054448766,FIO-ESM-2-0,21.191285022620843,ACCESS-CM2,26.03746329073736,BCC-CSM2-MR,"(20.67502230354817, 22.42192678276515)"
103,Uvs,Prec_apr,8.897995991983969,GISS-E2-1-G,9.32745490981964,EC-Earth3-Veg,10.92004008016032,BCC-CSM2-MR,"(9.099226043028704, 9.755221313222261)"
104,Zavkhan,Prec_apr,9.79052759881595,GISS-E2-1-G,10.338847292355911,HadGEM3-GC31-LL,11.874629984328749,BCC-CSM2-MR,"(10.089384636202634, 10.745049256563146)"
105,Almaty Region,Prec_apr_std,13.276690068143033,HadGEM3-GC31-LL,14.20134475167594,GISS-E2-1-G,18.20340683266191,BCC-CSM2-MR,"(13.845864422757815, 15.667013670813686)"
106,Altai Republic,Prec_apr_std,15.586180719616758,GISS-E2-1-G,16.34701712663353,INM-CM5-0,20.8773113530959,BCC-CSM2-MR,"(15.959206471086826, 17.681618242597043)"
107,Altai krai,Prec_apr_std,11.639116888105374,MIROC6,12.311971271550084,CMCC-ESM2,15.780959273213323,BCC-CSM2-MR,"(11.917048871353229, 13.246337754742067)"
108,Altay Prefecture,Prec_apr_std,4.667827304109771,CMCC-ESM2,4.936426004285806,HadGEM3-GC31-LL,6.00007054849136,BCC-CSM2-MR,"(4.855561867002992, 5.3889862139107745)"
109,BayanUlgii,Prec_apr_std,5.804697133655217,HadGEM3-GC31-LL,6.203202129992896,MIROC6,7.15423329174118,BCC-CSM2-MR,"(6.083451104457215, 6.511047188376116)"
110,Bortala Mongol AP,Prec_apr_std,11.26305106911783,MPI-ESM1-2-HR,12.448051697140006,MRI-ESM2-0,14.131019155647897,EC-Earth3-Veg,"(12.044540254951727, 13.116795941248967)"
111,Changji Hui AP,Prec_apr_std,4.308639625043698,CMCC-ESM2,5.219986178864804,MRI-ESM2-0,5.893481066548269,BCC-CSM2-MR,"(4.939803623170341, 5.459984128621866)"
112,East Kazakhstan Region,Prec_apr_std,8.02693160821969,MPI-ESM1-2-HR,8.644394075155816,UKESM1-0-LL,12.063435692741995,BCC-CSM2-MR,"(8.308067226308227, 9.617637111735013)"
113,Govi-Altai,Prec_apr_std,3.2942510057108003,CMCC-ESM2,3.452920326064161,GISS-E2-1-G,4.139722275884709,BCC-CSM2-MR,"(3.4004688664894642, 3.6647289525962465)"
114,Ili Kazakh Autonomous Prefecture,Prec_apr_std,6.702350350841713,CMCC-ESM2,7.543588873438526,MIROC6,8.75204231147424,EC-Earth3-Veg,"(7.308706967702147, 7.976665455031188)"
115,Khovd,Prec_apr_std,4.3600013146964525,ACCESS-CM2,4.701800892979341,FIO-ESM-2-0,5.29063236464787,BCC-CSM2-MR,"(4.553125994368137, 4.8373267255236625)"
116,Pavlodar Region,Prec_apr_std,1.4150253558918735,HadGEM3-GC31-LL,1.5577518002857729,GFDL-ESM4,2.0722734780464784,FIO-ESM-2-0,"(1.5101998518168975, 1.7550379202002375)"
117,Tyva Republic,Prec_apr_std,8.635453988357797,FIO-ESM-2-0,9.276276872441256,MPI-ESM1-2-HR,11.603560482389168,BCC-CSM2-MR,"(8.957109852656124, 9.842245090551756)"
118,Uvs,Prec_apr_std,4.47489477802153,HadGEM3-GC31-LL,4.66551014054698,MIROC6,5.327944555338984,BCC-CSM2-MR,"(4.565861948505173, 4.82862014538239)"
119,Zavkhan,Prec_apr_std,3.3526575114861146,GFDL-ESM4,3.530296223982478,MIROC6,4.036481159101676,BCC-CSM2-MR,"(3.4532827633257055, 3.65174837477307)"
120,Almaty Region,Prec_may,37.08422560185501,CMCC-ESM2,41.44356543681375,FIO-ESM-2-0,50.90772693173293,BCC-CSM2-MR,"(39.86884223851596, 44.17157345981423)"
121,Altai Republic,Prec_may,59.46670577882077,CMCC-ESM2,67.85142270460545,HadGEM3-GC31-LL,84.06086828982106,BCC-CSM2-MR,"(64.74154242099814, 71.82054436285455)"
122,Altai krai,Prec_may,46.30313643085065,CMCC-ESM2,52.37318079227956,INM-CM5-0,64.44750564246245,BCC-CSM2-MR,"(50.09951669062638, 55.750744030052296)"
123,Altay Prefecture,Prec_may,19.64978584026203,MRI-ESM2-0,20.810279667422524,UKESM1-0-LL,24.761526832955404,BCC-CSM2-MR,"(20.36738499590757, 22.22137016427616)"
124,BayanUlgii,Prec_may,15.663157894736845,HadGEM3-GC31-LL,17.41300309597523,MPI-ESM1-2-HR,21.484829721362228,BCC-CSM2-MR,"(16.686109908113167, 18.435157060212617)"
125,Bortala Mongol AP,Prec_may,37.46038677479726,CMCC-ESM2,41.442295695570806,INM-CM5-0,49.87585776668746,BCC-CSM2-MR,"(40.54857601932881, 44.309142681184646)"
126,Changji Hui AP,Prec_may,18.39354568315172,INM-CM5-0,20.06663872590109,HadGEM3-GC31-LL,22.778709136630344,BCC-CSM2-MR,"(19.289925077432667, 20.79892655710213)"
127,East Kazakhstan Region,Prec_may,38.22418997786275,CMCC-ESM2,42.550714429462666,MRI-ESM2-0,50.50563493660696,BCC-CSM2-MR,"(41.8500944564926, 45.96974237803532)"
128,Govi-Altai,Prec_may,5.583688699360341,MIROC6,5.699786780383795,ACCESS-CM2,6.687633262260128,BCC-CSM2-MR,"(5.603523104371678, 6.008958443930764)"
129,Ili Kazakh Autonomous Prefecture,Prec_may,26.94336861067327,CMCC-ESM2,29.58123170457104,UKESM1-0-LL,34.82442017563612,BCC-CSM2-MR,"(28.61327229546233, 30.939522466632148)"
130,Khovd,Prec_may,10.667248062015505,MRI-ESM2-0,11.319961240310075,ACCESS-CM2,13.487596899224808,BCC-CSM2-MR,"(10.96394956171943, 11.969383771613904)"
131,Pavlodar Region,Prec_may,25.259881002974925,CMCC-ESM2,29.97163195920102,MRI-ESM2-0,36.51211219719507,BCC-CSM2-MR,"(28.32293174185753, 31.670399194099843)"
132,Tyva Republic,Prec_may,30.451781887451386,MPI-ESM1-2-HR,34.29446781490594,GISS-E2-1-G,41.58695134534487,BCC-CSM2-MR,"(32.71905796764971, 35.95148365042743)"
133,Uvs,Prec_may,12.228056112224449,MPI-ESM1-2-HR,12.932264529058116,GFDL-ESM4,15.968937875751504,BCC-CSM2-MR,"(12.585686281238097, 13.738778032003772)"
134,Zavkhan,Prec_may,12.29705728713216,MPI-ESM1-2-HR,13.01514887689361,UKESM1-0-LL,16.166289395786176,BCC-CSM2-MR,"(12.50058512527079, 13.742627347438463)"
135,Almaty Region,Prec_may_std,16.946914522853294,CMCC-ESM2,19.654716596509797,MIROC6,25.482029824912388,BCC-CSM2-MR,"(18.616726557755793, 21.265230038986896)"
136,Altai Republic,Prec_may_std,22.99276399180741,CMCC-ESM2,26.665625877198547,GFDL-ESM4,33.8184108647117,BCC-CSM2-MR,"(25.593543557042295, 28.963276245112453)"
137,Altai krai,Prec_may_std,15.418236727463196,CMCC-ESM2,17.89645588621841,HadGEM3-GC31-LL,22.35425525571487,BCC-CSM2-MR,"(17.141873992664934, 19.28567199583459)"
138,Altay Prefecture,Prec_may_std,7.595549327109304,CMCC-ESM2,8.332218599759944,INM-CM5-0,10.335037349410223,BCC-CSM2-MR,"(8.158967026099148, 9.146477702038869)"
139,BayanUlgii,Prec_may_std,5.819831468772482,HadGEM3-GC31-LL,6.426071620868458,FIO-ESM-2-0,7.865525292623495,BCC-CSM2-MR,"(6.178740119824113, 6.891319391220797)"
140,Bortala Mongol AP,Prec_may_std,15.567297699969505,CMCC-ESM2,17.37578481723442,MIROC6,21.316207940389763,BCC-CSM2-MR,"(16.8611451008893, 18.74488872316258)"
141,Changji Hui AP,Prec_may_std,9.277424414862072,INM-CM5-0,10.754293970978296,MPI-ESM1-2-HR,12.743753436278205,BCC-CSM2-MR,"(10.131034751150722, 11.229799751815051)"
142,East Kazakhstan Region,Prec_may_std,12.132720573130632,CMCC-ESM2,13.812514944314158,GISS-E2-1-G,18.29855756995697,BCC-CSM2-MR,"(13.244256845871378, 15.399229270266412)"
143,Govi-Altai,Prec_may_std,3.3012129380850586,MIROC6,3.5032211734248024,ACCESS-CM2,4.135611188158115,BCC-CSM2-MR,"(3.3770151111189106, 3.6895994561586782)"
144,Ili Kazakh Autonomous Prefecture,Prec_may_std,12.293653816603198,CMCC-ESM2,14.213211867767429,MPI-ESM1-2-HR,17.45312725263396,BCC-CSM2-MR,"(13.66389726079823, 15.209004561982795)"
145,Khovd,Prec_may_std,3.865862944131144,MRI-ESM2-0,4.349390583531226,ACCESS-CM2,5.202101658653658,BCC-CSM2-MR,"(4.177936292882211, 4.6278449444587)"
146,Pavlodar Region,Prec_may_std,2.241960634155167,GFDL-ESM4,2.798973239841427,UKESM1-0-LL,4.3068277872687295,HadGEM3-GC31-LL,"(2.510600558759969, 3.167932451907359)"
147,Tyva Republic,Prec_may_std,10.705417199576464,MPI-ESM1-2-HR,11.89673708041578,EC-Earth3-Veg,14.705049163284311,BCC-CSM2-MR,"(11.361250310696688, 12.586761139337037)"
148,Uvs,Prec_may_std,4.280881488840904,MPI-ESM1-2-HR,4.740145682194733,EC-Earth3-Veg,5.624349178483793,BCC-CSM2-MR,"(4.531759049135465, 4.944760243304829)"
149,Zavkhan,Prec_may_std,4.287734646578288,MRI-ESM2-0,4.639259046205743,ACCESS-CM2,5.806925944969008,BCC-CSM2-MR,"(4.4154986086760255, 4.881788561679914)"
150,Almaty Region,Prec_jun,33.97954033963036,GFDL-ESM4,38.17663506785787,FIO-ESM-2-0,39.974902816613245,ACCESS-CM2,"(36.82128080364919, 38.711630396178734)"
151,Altai Republic,Prec_jun,69.74948665297741,CMCC-ESM2,76.63787034320916,MRI-ESM2-0,101.10604282780874,BCC-CSM2-MR,"(73.271849571644, 82.57502634504709)"
152,Altai krai,Prec_jun,50.68542299011596,CMCC-ESM2,55.12195501595455,INM-CM5-0,70.96684566892365,BCC-CSM2-MR,"(53.45712412596751, 59.839558644915584)"
153,Altay Prefecture,Prec_jun,22.355505165028976,CMCC-ESM2,23.693247669438147,MIROC6,27.019022423784328,BCC-CSM2-MR,"(23.272346230178712, 24.79287073980018)"
154,BayanUlgii,Prec_jun,32.98173374613003,MRI-ESM2-0,34.424458204334364,GISS-E2-1-G,40.60743034055727,BCC-CSM2-MR,"(33.59158624747476, 35.93692053985556)"
155,Bortala Mongol AP,Prec_jun,38.87273861509669,GFDL-ESM4,45.88771054273238,INM-CM5-0,50.55458515283843,MPI-ESM1-2-HR,"(44.629401094736004, 48.12466579906887)"
156,Changji Hui AP,Prec_jun,22.67162615255658,CMCC-ESM2,23.602472757753564,MRI-ESM2-0,26.98784576697401,BCC-CSM2-MR,"(23.19150999122482, 24.69678067870877)"
157,East Kazakhstan Region,Prec_jun,37.78863956530489,CMCC-ESM2,39.79362044676997,HadGEM3-GC31-LL,48.91074662910042,BCC-CSM2-MR,"(39.082323150790636, 42.44768598276047)"
158,Govi-Altai,Prec_jun,16.138059701492537,MRI-ESM2-0,17.061513859275053,UKESM1-0-LL,18.956183368869937,BCC-CSM2-MR,"(16.6873735458092, 17.70232630657722)"
159,Ili Kazakh Autonomous Prefecture,Prec_jun,29.70710425579824,GFDL-ESM4,32.73682729115064,FIO-ESM-2-0,36.54520378293177,BCC-CSM2-MR,"(31.980739018679646, 34.05085469721941)"
160,Khovd,Prec_jun,22.126744186046512,MRI-ESM2-0,23.1937984496124,FIO-ESM-2-0,27.08158914728682,BCC-CSM2-MR,"(22.715588739946444, 24.320636662558034)"
161,Pavlodar Region,Prec_jun,35.21706332341692,CMCC-ESM2,38.03091797705057,MRI-ESM2-0,43.706757331066726,BCC-CSM2-MR,"(36.83830137723349, 39.68087218188907)"
162,Tyva Republic,Prec_jun,53.098658623700295,INM-CM5-0,59.679498372886734,ACCESS-CM2,80.80141281054051,BCC-CSM2-MR,"(56.66387478162842, 64.4202161413386)"
163,Uvs,Prec_jun,29.29919839679359,INM-CM5-0,32.03426853707415,ACCESS-CM2,40.25831663326653,BCC-CSM2-MR,"(30.863248044185234, 33.979853543605735)"
164,Zavkhan,Prec_jun,31.53247431655929,MRI-ESM2-0,34.318300539787565,UKESM1-0-LL,41.21138777642347,BCC-CSM2-MR,"(33.1780343175855, 36.19672291195147)"
165,Almaty Region,Prec_jun_std,18.389901910189117,GFDL-ESM4,20.61237985969121,MRI-ESM2-0,22.327462750263727,CMCC-ESM2,"(20.1874100364058, 21.46205562603054)"
166,Altai Republic,Prec_jun_std,15.547607237736091,CMCC-ESM2,19.414674277985267,ACCESS-CM2,27.90539567027745,BCC-CSM2-MR,"(18.08409349413775, 21.8938909526052)"
167,Altai krai,Prec_jun_std,14.03892191326436,CMCC-ESM2,15.124704751694996,MRI-ESM2-0,22.769302013723475,BCC-CSM2-MR,"(14.554305439831573, 17.493764598241903)"
168,Altay Prefecture,Prec_jun_std,9.604090606279389,INM-CM5-0,10.40444504112361,MPI-ESM1-2-HR,12.556188291072164,BCC-CSM2-MR,"(9.997470215223009, 10.900472892245249)"
169,BayanUlgii,Prec_jun_std,5.562839725036058,GFDL-ESM4,6.030845829529037,MIROC6,7.172276814036108,BCC-CSM2-MR,"(5.746593827217228, 6.255817141530788)"
170,Bortala Mongol AP,Prec_jun_std,17.757042634334677,GFDL-ESM4,20.252685357464145,MRI-ESM2-0,21.951427501876186,EC-Earth3-Veg,"(19.637433995438492, 20.984206143144014)"
171,Changji Hui AP,Prec_jun_std,11.911185446893269,INM-CM5-0,12.9778334199198,ACCESS-CM2,15.439436984130651,BCC-CSM2-MR,"(12.509973313215344, 13.617637889976088)"
172,East Kazakhstan Region,Prec_jun_std,9.991833694009571,INM-CM5-0,10.976603532802164,MIROC6,15.6175095380751,BCC-CSM2-MR,"(10.625684644754472, 12.379561299359526)"
173,Govi-Altai,Prec_jun_std,6.743821405708046,MRI-ESM2-0,7.2104040154792335,UKESM1-0-LL,8.112961748530163,BCC-CSM2-MR,"(7.064364431177812, 7.567711921592834)"
174,Ili Kazakh Autonomous Prefecture,Prec_jun_std,14.867884488395225,GFDL-ESM4,17.53379641924152,MRI-ESM2-0,19.674302402811737,BCC-CSM2-MR,"(16.664280741700335, 18.052650615653565)"
175,Khovd,Prec_jun_std,7.30316790801764,MRI-ESM2-0,7.625708101089778,GISS-E2-1-G,9.007691060965884,BCC-CSM2-MR,"(7.488735705222379, 8.043778642486162)"
176,Pavlodar Region,Prec_jun_std,1.553297373476589,INM-CM5-0,2.4638768102593955,HadGEM3-GC31-LL,3.339245595110648,GFDL-ESM4,"(2.206295845461941, 2.7054325871323583)"
177,Tyva Republic,Prec_jun_std,11.06494105971074,INM-CM5-0,12.94099332482521,ACCESS-CM2,19.519132110898912,BCC-CSM2-MR,"(11.843178621357376, 14.381931323508644)"
178,Uvs,Prec_jun_std,5.957099413772493,INM-CM5-0,6.817995605458241,HadGEM3-GC31-LL,8.50153858360479,BCC-CSM2-MR,"(6.558178500026931, 7.2490929908191015)"
179,Zavkhan,Prec_jun_std,8.914502808304874,INM-CM5-0,9.627758805441315,UKESM1-0-LL,11.437566636562414,BCC-CSM2-MR,"(9.43550979607113, 10.266789688484337)"
180,Almaty Region,Prec_jul,30.801336697810815,GFDL-ESM4,33.45099911341472,GISS-E2-1-G,36.76341812725909,BCC-CSM2-MR,"(32.17947092969641, 34.32924016416098)"
181,Altai Republic,Prec_jul,80.48298621296568,MPI-ESM1-2-HR,87.49237312995014,FIO-ESM-2-0,107.14417717805809,BCC-CSM2-MR,"(83.56945063953566, 91.80801173381991)"
182,Altai krai,Prec_jul,63.07736010584481,MIROC6,69.35372402521597,HadGEM3-GC31-LL,82.44641606350689,BCC-CSM2-MR,"(67.18861463757051, 72.79579600198838)"
183,Altay Prefecture,Prec_jul,29.66767447719829,MRI-ESM2-0,32.79100529100529,FIO-ESM-2-0,35.406147644242886,BCC-CSM2-MR,"(31.369068046215098, 33.72556923889838)"
184,BayanUlgii,Prec_jul,39.6594427244582,MRI-ESM2-0,43.10216718266254,EC-Earth3-Veg,51.83715170278638,BCC-CSM2-MR,"(42.33400799907655, 46.9086211983514)"
185,Bortala Mongol AP,Prec_jul,39.55520898315658,GFDL-ESM4,42.80536494073612,EC-Earth3-Veg,47.55832813474735,BCC-CSM2-MR,"(41.21001316377865, 44.165100805221776)"
186,Changji Hui AP,Prec_jul,25.788558256496227,MPI-ESM1-2-HR,27.65842414082146,FIO-ESM-2-0,29.690905280804696,HadGEM3-GC31-LL,"(26.832854700804045, 28.259124150185702)"
187,East Kazakhstan Region,Prec_jul,45.05146910847253,MIROC6,48.01539545180117,FIO-ESM-2-0,52.902596095793925,BCC-CSM2-MR,"(47.08832816997541, 49.70301662931868)"
188,Govi-Altai,Prec_jul,25.17420042643923,GFDL-ESM4,28.03230277185501,FIO-ESM-2-0,29.46439232409381,CMCC-ESM2,"(26.738332510926963, 28.482710625041545)"
189,Ili Kazakh Autonomous Prefecture,Prec_jul,35.17946408466562,GFDL-ESM4,38.51959018239136,FIO-ESM-2-0,41.20485251069579,BCC-CSM2-MR,"(36.720054733259786, 39.15744167260863)"
190,Khovd,Prec_jul,28.759108527131783,GFDL-ESM4,32.98255813953488,FIO-ESM-2-0,36.67693798449612,CMCC-ESM2,"(31.24720041393928, 34.079305250938475)"
191,Pavlodar Region,Prec_jul,46.40682107947301,GFDL-ESM4,51.53155546111347,FIO-ESM-2-0,58.67998300042499,BCC-CSM2-MR,"(49.79805957113971, 53.48336512401213)"
192,Tyva Republic,Prec_jul,78.45122628780062,MPI-ESM1-2-HR,88.95015477418843,GISS-E2-1-G,119.811492975633,BCC-CSM2-MR,"(84.70675849783863, 96.52169064647684)"
193,Uvs,Prec_jul,42.412625250501,MRI-ESM2-0,48.12965931863727,UKESM1-0-LL,58.97194388777555,BCC-CSM2-MR,"(45.58790998967843, 50.57842267565223)"
194,Zavkhan,Prec_jul,49.222009402751176,MPI-ESM1-2-HR,53.25404840675605,MIROC6,63.53021069127634,BCC-CSM2-MR,"(51.97875483081011, 57.0289468528449)"
