model,years,NAME_EN,Temp_max_jan,Temp_max_jan_std,Temp_max_feb,Temp_max_feb_std,Temp_max_mar,Temp_max_mar_std,Temp_max_apr,Temp_max_apr_std,Temp_max_may,Temp_max_may_std,Temp_max_jun,Temp_max_jun_std,Temp_max_jul,Temp_max_jul_std,Temp_max_aug,Temp_max_aug_std,Temp_max_sep,Temp_max_sep_std,Temp_max_oct,Temp_max_oct_std,Temp_max_nov,Temp_max_nov_std,Temp_max_dec,Temp_max_dec_std
MPI-ESM1-2-HR,2021 - 2040,Almaty Region,-4.338614305565027,3.324233083122916,-3.2822751142331037,3.0370954762185574,3.917076836680761,4.050050239618385,15.655520058992021,5.050955334432454,21.981251704971697,5.539375628421142,27.614028507126783,5.85609265660198,31.1460414819614,5.638654738672114,30.237052871172338,5.180589508630228,24.11528166132442,4.867107342860799,15.213735251994818,4.023848079461337,5.7338741645638684,3.4532211111435083,-1.1968287260025234,3.1706412839578637
MPI-ESM1-2-HR,2021 - 2040,Altai Republic,-12.693327863743033,3.6803037560834735,-10.723525960692285,3.6472407802184588,-3.8523027280727486,3.798218478687979,5.053138864953065,4.093800415174603,12.249383525227339,4.331720788355364,17.504898568128482,3.886029535962984,20.289014373716633,3.702764439912286,18.270797429598122,3.393031956401001,12.887973470959226,3.356982756310526,4.299926722004254,3.5513868024083517,-5.567028454092109,3.3247798036948426,-10.83269241346436,3.646306414902729
MPI-ESM1-2-HR,2021 - 2040,Altai krai,-9.526710493034477,1.4898623157178006,-8.726524194489844,1.599354892662404,-1.2170596933613511,1.0599414114697436,10.699820997743014,1.619264173428162,19.564254757179548,1.7125816122788398,25.081990816405945,1.8078760109385332,27.17993618180403,1.3765592500912314,24.988924235349053,1.4197848722576318,19.069506868238772,1.1629275069594245,9.676387145886839,1.122553229123948,-1.671141723091291,1.0637029070097972,-6.849326187835629,1.3103542723416124
MPI-ESM1-2-HR,2021 - 2040,Altay Prefecture,-10.517094395628622,2.5050035645479216,-8.023645656179138,2.9040039733138787,-0.042328042328042326,4.050792375501855,12.053741693436633,5.885409424147851,19.73699885046611,6.2063595991926315,25.385865457294027,5.884718651745638,28.113731024817334,5.804177018827985,26.642530391786345,5.699929725897576,20.167812263794406,5.3616875051567,10.505013463718821,4.956617292541305,-0.8356638951877047,3.7422397060017185,-7.985436940980096,2.7104687878295475
MPI-ESM1-2-HR,2021 - 2040,BayanUlgii,-15.187306501547988,1.8099158856156567,-12.55606859520124,2.395834617750867,-5.012291082140093,3.182718530562165,3.2013931888544893,3.6129515805300074,10.416067627708978,3.8810126144004164,16.259813999613,3.4454153116201383,18.693746371904023,3.310701943124884,17.163374371130033,3.139875241609016,11.142166940789474,3.144569089811687,2.462538850861068,3.2378110172565235,-7.163189338235294,2.565672001727822,-12.99984520123839,1.9627293423505114
MPI-ESM1-2-HR,2021 - 2040,Bortala Mongol AP,-8.189270362211479,2.1096509685934057,-5.5441676738927015,2.8150510071863435,2.18920776595641,5.3733720731105885,13.918839919291953,7.591345625112209,19.908110525187148,8.089917891547222,24.869619463505927,8.071526407629994,27.795695570804742,7.78422511833243,27.22819518091079,7.236183343481652,20.920897828290705,6.909509124894942,12.44897019260761,5.486216272848919,2.316843357669214,3.680413437106333,-4.599687962999064,2.3308168719377425
MPI-ESM1-2-HR,2021 - 2040,Changji Hui AP,-8.051047287562866,2.292249994808073,-4.800230756889145,2.3678045315496106,4.3126154193734285,3.25676035167466,16.368482488998325,5.166953629859327,23.579902949497065,5.825543927992481,28.536148365465213,6.05289089262293,31.140739600796312,5.93073988842394,30.13302860435876,5.565110205035855,23.773365465213747,5.102487459446195,14.12780771950964,4.115242651517697,2.6919530595138306,2.4680205688188375,-5.240464804458298,1.7488144848957792
MPI-ESM1-2-HR,2021 - 2040,East Kazakhstan Region,-9.045542519873214,1.6350168445282465,-7.813524319531092,1.707056620352489,-1.0262326620358724,2.278230495586716,12.053764590460858,3.6572091167816727,20.00701851479171,3.7586075573739266,25.60363629502918,3.9648788100072307,28.423733397061785,3.728450491750162,26.621456153149527,3.6444514597390216,20.572681877641376,3.2508153835669145,11.198978982189576,2.771707982651436,-0.0965133240151439,2.1597193390841363,-6.152309160545381,1.7270081274047242
MPI-ESM1-2-HR,2021 - 2040,Govi-Altai,-9.60432852478678,2.8270808912442638,-5.882292777185501,3.3291272691143474,2.479349763459488,3.8742431682646576,11.023071028784647,4.207440456916899,19.325533049040512,4.291983587498648,24.76221681769723,4.216937232569897,26.498412513326226,4.1772559801423625,24.98641724413646,4.214514583842166,18.780693630063965,3.998033010330059,9.687868136993604,3.572004970527557,-0.7655970982142857,2.9133621316279408,-7.677825159914712,2.5592077936213267
MPI-ESM1-2-HR,2021 - 2040,Ili Kazakh Autonomous Prefecture,-9.563768365795992,2.851559913551213,-7.043796442242738,3.1176221776768203,0.9532762891240711,4.53870876571209,12.984963444325603,6.3430342277772125,19.75731993075884,6.867824560389809,24.88676009063274,6.869203124646436,27.7193498789687,6.644954806180631,26.673931476581853,6.292408181504781,20.546665658072506,5.807794690682059,11.337986939878405,5.096749973833292,0.2956878861391016,3.891380944953571,-6.816404051030173,2.974068857550246
