model,years,NAME_EN,Prec_jan,Prec_jan_std,Prec_feb,Prec_feb_std,Prec_mar,Prec_mar_std,Prec_apr,Prec_apr_std,Prec_may,Prec_may_std,Prec_jun,Prec_jun_std,Prec_jul,Prec_jul_std,Prec_aug,Prec_aug_std,Prec_sep,Prec_sep_std,Prec_oct,Prec_oct_std,Prec_nov,Prec_nov_std,Prec_dec,Prec_dec_std
BCC-CSM2-MR,2021 - 2040,Almaty Region,23.30457614403601,4.608048453122327,21.276137216122212,5.397055534625603,31.258064516129032,10.933492544246647,43.09991134147173,18.20340683266191,50.90772693173293,25.482029824912388,39.43960990247562,21.674761491740536,36.76341812725909,25.050823736192637,23.873286503444042,20.81622081919384,20.633567482779785,13.44577252846908,31.867148605333153,11.279257969139278,34.75591625179022,9.03861027887506,26.974220827934257,6.425702919909445
BCC-CSM2-MR,2021 - 2040,Altai Republic,16.80082135523614,7.260637348620697,15.554561454972132,7.574739588822779,17.050308008213552,8.107825570855182,46.67571135230273,20.8773113530959,84.06086828982106,33.8184108647117,101.10604282780874,27.90539567027745,107.14417717805809,24.502103506522634,97.03725432678205,29.52352264171499,74.16823115283074,27.57239075621572,52.62980346142564,24.68081256045414,36.70137870343209,16.79036624982301,27.058228219419185,11.90870401671456
BCC-CSM2-MR,2021 - 2040,Altai krai,33.66020702000156,6.648007570535524,27.568448906529692,6.707421052374965,21.236905595766206,6.634615494646943,39.2430539341583,15.780959273213325,64.44750564246245,22.35425525571487,70.96684566892365,22.769302013723475,82.44641606350689,15.97041625818023,69.34913222818896,22.301850641860636,54.13596388824033,19.43050074441495,53.099696474433806,17.387722359430686,46.05821464705424,13.70626349223286,41.81593898357849,12.837925660143204
BCC-CSM2-MR,2021 - 2040,Altay Prefecture,8.13769211388259,3.4387067733461922,6.859914336104812,2.67662127107884,10.152431342907533,3.411730355040592,18.845175107079868,6.00007054849136,24.761526832955404,10.335037349410223,27.019022423784328,12.556188291072164,35.406147644242886,13.9457998636365,23.483119173595362,11.940318529975936,23.888133030990176,8.558813925361349,18.089569160997733,6.855905571855213,16.92718568909045,5.622722246237929,12.703703703703704,5.293086892112831
BCC-CSM2-MR,2021 - 2040,BayanUlgii,2.578328173374613,1.9077553123843527,2.328482972136223,1.7372694462768343,6.574303405572755,4.055102934436295,13.323839009287926,7.15423329174118,21.484829721362228,7.865525292623495,40.60743034055727,7.172276814036108,51.83715170278638,8.608015952380024,36.81857585139319,7.91607850520656,22.66625386996904,7.641993760076522,11.578637770897833,6.153544273234739,5.798761609907121,3.7708838526076973,3.723219814241486,2.723169622093157
BCC-CSM2-MR,2021 - 2040,Bortala Mongol AP,12.429195258889582,5.712094055946778,12.172800998128508,5.573930839660108,23.79413599500936,8.712216878811713,31.75670617592015,14.087355913608725,49.87585776668746,21.316207940389763,49.243917654398004,20.999147833423212,47.55832813474735,23.494697458859616,32.041172800998126,16.95190220944206,27.874610106051154,13.181013316868366,24.391141609482222,9.763381309997111,19.519650655021834,9.905357851368741,14.19463505926388,7.2391323181438185
BCC-CSM2-MR,2021 - 2040,Changji Hui AP,5.022841575859179,2.018798404174025,4.757753562447611,1.9495933720827194,8.791911148365465,3.2941300052800395,16.790444258172673,5.893481066548269,22.778709136630344,12.743753436278203,26.987845766974015,15.439436984130651,28.908633696563285,15.172562617755483,20.727787091366302,13.888275578334033,20.014249790444257,9.225350371844307,11.337175188600167,3.7552557503494697,8.554484492875105,3.182781697838621,6.716471081307628,2.8163018356613145
BCC-CSM2-MR,2021 - 2040,East Kazakhstan Region,24.320285771785066,6.008333670370409,21.671211511370498,5.8337484183942,21.228617428053933,4.793665543430018,36.9576373515798,12.063435692741995,50.50563493660696,18.298557569956966,48.91074662910042,15.617509538075101,52.902596095793925,16.475359895948227,34.691889716240695,18.78288574130966,33.402646407727914,16.08830003786039,35.96734755484001,11.247002258331229,38.26549607566915,9.457412079875544,30.86939021936003,8.761431129569512
BCC-CSM2-MR,2021 - 2040,Govi-Altai,0.9192963752665245,0.3442967177579966,0.8747334754797441,0.7525232489865811,2.688272921108742,2.477026856774356,5.743710021321961,4.139722275884709,6.687633262260128,4.135611188158115,18.956183368869937,8.112961748530163,28.69317697228145,9.87117966546403,23.529317697228144,9.611598679303542,10.112579957356077,5.074993204959707,4.193283582089553,3.333115116864067,1.1906183368869936,1.1233694373236256,0.7859275053304904,0.616073129875286
BCC-CSM2-MR,2021 - 2040,Ili Kazakh Autonomous Prefecture,8.21526683179464,3.556369021763724,7.76035802747129,3.4123209155631207,13.241274487727988,5.8715990484163285,21.951474893042107,8.217277710405563,34.82442017563612,17.45312725263396,36.54520378293177,19.674302402811737,41.20485251069579,18.522176350509604,29.1722022067102,16.562744024194565,25.86416347669444,10.549326633274662,18.657509569916684,7.0435095839141315,15.553647827065976,6.244763055314712,11.507318171582977,5.0405474159575165
BCC-CSM2-MR,2021 - 2040,Khovd,1.6323643410852713,1.023710680406361,1.6449612403100775,1.232125612764165,4.868992248062016,3.1076748817214686,10.085271317829458,5.29063236464787,13.487596899224807,5.202101658653658,27.08158914728682,9.007691060965884,35.09108527131783,11.042177682390053,26.662984496124032,8.58330055731034,13.804457364341085,4.73228433376779,8.014922480620156,4.043365965049921,4.487403100775194,2.2447691651819404,2.3883720930232557,1.5118205005515264
BCC-CSM2-MR,2021 - 2040,Pavlodar Region,22.217382065448362,2.297082267045263,16.59902252443689,1.5850552780618645,11.824585635359115,1.7304978809145521,19.80705482362941,1.708569796043052,36.51211219719507,3.054325018474379,43.706757331066726,2.5726306821266927,58.67998300042499,3.6768666791164195,38.52613684657884,5.379366799028821,26.933914152146198,2.668799728198096,30.753506162345943,1.8109824067578169,26.805992350191246,1.889076064014387,22.406183595410116,2.214154906537284
BCC-CSM2-MR,2021 - 2040,Tyva Republic,10.501547741884277,5.2666625795174,8.189538852289864,4.255281392971592,10.456147313278832,5.167390297351693,26.03746329073736,11.603560482389168,41.58695134534487,14.705049163284313,80.80141281054051,19.519132110898912,119.81149297563299,28.15973747768361,86.82824033653465,21.18978737089115,53.41011191364394,15.931399965504538,26.215175807603778,12.310813463618466,21.34161441384237,10.25901438278864,16.47567267243432,8.722332096548744
BCC-CSM2-MR,2021 - 2040,Uvs,3.427454909819639,1.9612089170467153,3.239679358717435,1.9109086427867095,5.161122244488978,2.8973229892599757,10.920040080160321,5.327944555338984,15.968937875751504,5.624349178483793,40.25831663326653,8.50153858360479,58.97194388777555,13.127615282100836,46.75771543086172,10.038683475587245,22.59438877755511,7.054341645345284,11.324448897795591,5.115768331162979,9.469739478957916,4.925841446918983,6.41623246492986,3.0643886812948895
BCC-CSM2-MR,2021 - 2040,Zavkhan,1.8439839804979976,1.2147312209488434,1.9272157409019677,1.023966348740587,4.777468222183527,1.7851518877669197,11.874629984328749,4.036481159101676,16.166289395786176,5.806925944969008,41.21138777642347,11.437566636562414,63.53021069127634,17.796890855544465,52.130942016367754,10.985272869848082,23.851819606477452,6.717022207683893,10.930175866271984,3.6521910044890795,5.687097335887167,2.3211101833979493,3.932787741598468,2.418371558290904
