model,years,NAME_EN,Temp_min_jan,Temp_min_jan_std,Temp_min_feb,Temp_min_feb_std,Temp_min_mar,Temp_min_mar_std,Temp_min_apr,Temp_min_apr_std,Temp_min_may,Temp_min_may_std,Temp_min_jun,Temp_min_jun_std,Temp_min_jul,Temp_min_jul_std,Temp_min_aug,Temp_min_aug_std,Temp_min_sep,Temp_min_sep_std,Temp_min_oct,Temp_min_oct_std,Temp_min_nov,Temp_min_nov_std,Temp_min_dec,Temp_min_dec_std
GFDL-ESM4,2021 - 2040,Almaty Region,-14.450284090909092,3.2085600497484434,-14.255078684443838,3.340820093589546,-6.293991999420309,4.104902491827272,3.1162380438859714,4.036150864278062,8.844111240878402,4.287250903932655,14.423009871786128,4.907927525251969,17.223016691672917,4.917680260826893,15.193896840687444,4.61955702898069,10.038995899543067,4.052034378960913,1.4625656147701698,3.629329763424807,-4.585719050501262,3.6479550715458187,-10.535136269862921,3.4227320979172684
GFDL-ESM4,2021 - 2040,Altai Republic,-21.44361891317102,4.416941630608101,-21.334321831915517,4.286747995711066,-15.422088130683484,3.8013200620392733,-4.341302434731593,2.9306812429681584,-0.03124083308888237,2.9640375451359673,4.976928603512761,2.889588461239445,7.469595647550602,2.8956260976589228,5.850513461608976,3.0442527508635795,1.0874744615585583,2.923675376597947,-5.631050161337636,3.560820023562962,-14.34359072491933,3.7480931834277005,-19.7478297337929,4.22010047543453
GFDL-ESM4,2021 - 2040,Altai krai,-17.818452554673517,0.8848186790454016,-17.183305850649855,0.741747815437891,-11.433932115339715,1.1019353218105152,0.9921706273348121,1.1697916517853086,6.139832136742159,1.3189476300836152,12.272682942252315,1.7100516722626788,13.870962720834306,1.45890062572695,12.315160712895945,1.2859183506447787,7.2542768406101645,1.221335604110904,0.06370924092311415,0.7815279073241096,-9.711206854619036,0.7493305767517484,-15.7228578099463,0.8360270911799164
GFDL-ESM4,2021 - 2040,Altay Prefecture,-21.115797823759134,2.897013223030197,-20.427752582514486,2.9062338209571625,-11.274262251196776,4.015101745467791,1.4334718334671832,4.404741263852813,6.806387196082136,4.717864951374227,12.71015310059209,4.861448209885321,15.000856245275887,4.943359130447398,13.228898966994205,4.814302340224459,7.474968604339884,4.438132083426835,-1.0703073330026456,4.090908127118402,-9.66310193058705,3.798416386574262,-17.68324436255984,3.432689164867308
GFDL-ESM4,2021 - 2040,BayanUlgii,-26.042538215944273,1.7628093930602133,-25.30436580882353,2.1060688161251053,-18.000682082043344,2.9115920029722595,-6.915262795085139,2.5069079510009216,-1.3125696896768575,2.768716747482905,4.3728170955882355,2.9263970687730088,6.555511077786377,3.0712577940854087,4.637120863970588,3.0235586431725827,-1.0113622139851006,2.618683343768385,-8.878730892027864,2.5346190501498347,-16.981363680340557,2.369052129953039,-23.929939047987617,2.136235708860728
GFDL-ESM4,2021 - 2040,Bortala Mongol AP,-17.874610106051154,2.4462170632439593,-16.99525913326575,3.2701168713662927,-7.97024317198222,5.5571421014178775,2.018403146687851,6.268655111005135,7.153774173424829,6.618142916238486,12.200499307938241,7.077418768413598,14.168122270742359,6.751201041641425,12.74566486665627,6.718766247168458,7.672988025382096,5.876370334572032,-0.8424828446662508,5.376822151064984,-7.162882461595446,4.733886640494892,-13.513224715377417,3.2827019444481484
GFDL-ESM4,2021 - 2040,Changji Hui AP,-18.89415306737217,1.8144737430752862,-17.69046488631601,1.9469114976210877,-7.159828000576279,3.476245849118745,4.212216936033109,4.3758150423217765,9.912196962751468,4.54187442058839,15.792602027451801,4.9902211293254535,18.141450125733446,4.964718368930718,16.667706805322716,4.750829855114157,10.677179379715005,4.158488554534243,1.58436705980197,3.4932731974602134,-6.871688855563705,2.678324299677348,-15.187742298826487,1.6326632934406213
GFDL-ESM4,2021 - 2040,East Kazakhstan Region,-18.319897426544575,1.6524964834607443,-18.69254377138257,1.9375134295042888,-11.426318172670557,2.543162345965915,0.705624825087417,2.4634895967927126,6.195879295381364,2.889495036119246,12.196633974391226,3.20807733266132,14.375086473636546,3.080711113908102,12.48604865792916,2.7592509020739775,6.994671651740793,2.3371989173294376,-0.9787483176947072,2.03244441562901,-9.011089064701148,1.8528118772096693,-15.501797079392231,1.647744725448904
GFDL-ESM4,2021 - 2040,Govi-Altai,-22.117474013859276,2.4443975866981593,-20.12741871002132,2.7297720413279296,-12.123763992537313,3.3362839042759727,-1.8499360757595948,3.2864036349382775,5.147921108742004,3.5146096212945848,11.812164345682303,3.5248787119026095,14.46997934434968,3.394647830600458,12.672484674840085,3.44625299569844,5.70340068630064,3.3006457631840718,-3.402867637260128,2.7623765488461896,-11.823485807569297,2.4758108278574915,-19.32228144989339,2.11614776156666
GFDL-ESM4,2021 - 2040,Ili Kazakh Autonomous Prefecture,-19.67869356563837,3.3138595946632274,-18.72021011596487,3.5826804532739405,-9.432701847838326,4.909522832110122,1.9551900525641748,5.122069527498091,7.204588634316595,5.486633960254861,12.748906672202207,5.977753111753297,14.872684924566538,5.964010638309167,13.371808854987615,5.780033327305565,7.858157650303985,5.185780968621128,-0.6636230908543965,4.573670607465616,-8.596859343334835,4.193276673488059,-15.968401683179463,3.7154557215178934
