model,years,NAME_EN,Prec_jan,Prec_jan_std,Prec_feb,Prec_feb_std,Prec_mar,Prec_mar_std,Prec_apr,Prec_apr_std,Prec_may,Prec_may_std,Prec_jun,Prec_jun_std,Prec_jul,Prec_jul_std,Prec_aug,Prec_aug_std,Prec_sep,Prec_sep_std,Prec_oct,Prec_oct_std,Prec_nov,Prec_nov_std,Prec_dec,Prec_dec_std
MIROC6,2021 - 2040,Almaty Region,18.819477596671895,3.711251255671674,17.63459046579827,4.0554545787614735,23.571574711859782,7.670322189047613,35.955534338129986,14.678855527254836,40.81524926686217,19.654716596509793,36.84471117779445,20.457215717687284,31.415399304371547,19.81105388466445,21.699038395962628,17.95853821329368,19.01814089886108,13.276178555499424,28.896405919661735,9.92516374882751,29.929073177385256,7.6989856570599695,24.484416558685126,5.575703259121323
MIROC6,2021 - 2040,Altai Republic,13.904810794954532,5.656040341499072,12.307568201818714,5.660897945049279,12.896303901437372,6.173991460724677,36.219712525667354,15.69411362577577,66.17409797594603,25.425722077564,75.72631270167204,18.624791385041174,81.65605749486653,17.53203686501309,73.528600762687,21.70391616623382,55.51686711645644,18.906931747283895,40.49134643590496,17.708461654649827,27.87650337342329,12.343998770174881,21.144617189791727,8.81015680502557
MIROC6,2021 - 2040,Altai krai,25.92629776636314,4.6736203708252475,21.31590007004436,5.0343884105110295,17.47108724414351,4.964435027093857,32.00466962409526,11.639116888105374,49.53023581601681,16.812222610998187,52.5130360339326,14.931029508619844,63.07736010584481,10.932672011234098,54.16608296365476,15.708612075620401,39.861934780916805,13.26686015439965,41.23153552805666,12.049086899867415,36.00786053389369,9.858885280059452,31.92217293174566,9.29697916192246
MIROC6,2021 - 2040,Altay Prefecture,6.72008062484253,2.605883683954609,5.647644242882338,2.111691677759232,7.767951625094482,2.6213209684681726,16.201562106324012,4.675775321686405,20.633030990173847,8.503804517191895,23.693247669438147,10.44174265529469,30.712773998488284,11.242696600355199,21.043335852859663,9.514870755342994,20.445956160241874,6.262315306242787,16.52569916855631,6.351420817883754,14.498740236835475,4.475184050461918,10.864071554547746,4.415956505426397
MIROC6,2021 - 2040,BayanUlgii,2.290402476780186,1.4636569914009352,1.9804953560371517,1.3001275488071502,4.975232198142415,3.104676317905504,11.50216718266254,6.203202129992896,17.59907120743034,6.414375235645336,34.258204334365324,6.030845829529037,42.98173374613003,6.742773273762728,29.612693498452014,6.347874014957447,19.069040247678018,6.113873074452589,10.230340557275541,5.691028914066331,4.813312693498452,3.0407158372908785,3.1585139318885447,2.174496195654125
MIROC6,2021 - 2040,Bortala Mongol AP,9.713038053649408,4.4252999661962376,9.710542732376794,4.654882385581297,17.475982532751093,6.385994565636092,29.68683718028696,12.241151266107105,40.824079850280725,17.37578481723442,45.34248284466625,19.872472032378187,39.92825951341235,19.914551553971393,30.65564566437929,16.34790037868707,25.424204616344355,12.180170134981042,22.164691203992515,8.754306364668711,17.0268247036806,8.590055274447,12.827199001871492,6.684174386276137
MIROC6,2021 - 2040,Changji Hui AP,4.408843252305113,1.6066022373661624,4.170997485331098,1.5380386463327644,6.948658843252305,2.6645519029242744,14.80176026823135,5.176889153778411,19.142288348700756,10.131494907640434,23.131810561609388,12.287387914085096,26.134325230511315,13.598734729300977,19.423302598491198,12.746257678938791,18.606035205364627,8.834932027375753,10.62782900251467,3.494847851678859,7.933780385582565,3.0717555274636994,6.080888516345348,2.414973939138145
MIROC6,2021 - 2040,East Kazakhstan Region,19.466441940028176,4.5887670340336815,17.722378748239084,4.318300610383828,17.10022137250956,3.5711042017364796,30.00477963372912,8.18185014909745,42.32375729523043,13.60229836162682,39.152747031595894,10.976603532802164,45.05146910847253,12.466377294336114,29.35565506138056,14.190065647829513,26.309770577581002,11.707273839126955,31.593177701750854,8.255219157205063,31.69103441336285,6.783478363243413,25.249647816462065,5.947044634439586
MIROC6,2021 - 2040,Govi-Altai,0.9192963752665245,0.3442967177579966,0.8662046908315565,0.7213679618289565,2.1232409381663113,1.8728657640348356,4.923347547974414,3.62524739082298,5.583688699360341,3.3012129380850586,16.796268656716418,7.180847463832225,27.23358208955224,8.732077115481975,21.827825159914713,8.227138885822729,9.168550106609809,4.50574760026067,3.655543710021322,2.8005874674434983,1.1424307036247334,1.0075256577154459,0.785501066098081,0.6141914567309216
MIROC6,2021 - 2040,Ili Kazakh Autonomous Prefecture,6.735363656834046,2.7493929295626467,6.327291150641748,2.7379871008972314,10.109434811979284,4.4071985362003625,19.83365233055618,7.543588873438526,28.849977482548976,14.108809296830064,32.118723260526906,16.609439677881063,35.516831794640844,15.598615922406138,26.481760864670118,14.401426915138737,23.011877955415446,9.556574022968976,17.341139383021844,6.574913837388934,13.507655933348344,5.2912470728731975,10.10718306687683,4.389604638338196
MIROC6,2021 - 2040,Khovd,1.5701550387596899,0.8507411128417751,1.5151162790697674,0.9761517675550679,3.800581395348837,2.44774054395203,8.817829457364342,4.749066813472115,10.900968992248062,4.228419792874751,22.698643410852714,7.564610465384137,31.655038759689923,9.00473571564292,22.98468992248062,6.863901055125257,12.276162790697674,4.389810877405843,6.81608527131783,3.699530268802117,3.8488372093023258,1.884766194825794,2.1292635658914727,1.1399018386908806
MIROC6,2021 - 2040,Pavlodar Region,18.3776030599235,1.7840845805594174,13.175201869953252,1.2517769824262468,9.917445813854654,1.4416271809128804,17.28867403314917,1.4444183295223683,28.98820654483638,2.640358474453104,35.5790480237994,2.163478792987457,47.392052698682534,2.262222446525284,33.798661283467915,4.363496815076397,21.602953676158098,2.0151687281599955,25.793242668933278,1.489859840816137,22.837654058648535,1.6901987211948366,18.451338716532085,2.020893656285257
MIROC6,2021 - 2040,Tyva Republic,9.087308516548932,4.673004179698636,6.543217715691721,3.584679347195307,8.760457179141202,4.605795806335251,21.004206683070084,9.084197423682014,33.414001111199305,11.465330846940038,58.31018334788475,12.169007890296044,86.98420509564251,19.01392010125207,70.11532661322327,16.42518202415511,41.05436939439638,11.596764196693151,21.465909992856577,9.473542340219778,17.15072624811493,8.12748046041342,13.802603381220731,7.113483040833628
