model,years,NAME_EN,Temp_max_jan,Temp_max_jan_std,Temp_max_feb,Temp_max_feb_std,Temp_max_mar,Temp_max_mar_std,Temp_max_apr,Temp_max_apr_std,Temp_max_may,Temp_max_may_std,Temp_max_jun,Temp_max_jun_std,Temp_max_jul,Temp_max_jul_std,Temp_max_aug,Temp_max_aug_std,Temp_max_sep,Temp_max_sep_std,Temp_max_oct,Temp_max_oct_std,Temp_max_nov,Temp_max_nov_std,Temp_max_dec,Temp_max_dec_std
UKESM1-0-LL,2021 - 2040,Almaty Region,-2.9044126265941483,3.3861364396020392,-1.9395484968543273,3.139460886170232,5.484580129407352,4.272990846940732,16.670428970879083,4.994778267685816,23.276019999318013,5.568759930231158,29.027754808020187,5.92443124515097,33.084696600286435,5.696773024710017,32.105714638886994,5.180761583399446,25.891917581668146,4.890013178634951,16.58560982575189,4.036241765642558,7.660778298267749,3.462166734779692,0.7017459043383005,3.1690633062679643
UKESM1-0-LL,2021 - 2040,Altai Republic,-11.21453551261367,3.634351150233332,-8.98748888512027,3.619114271332258,-2.8385449132810208,3.78769662141985,6.0459806532340865,4.074294908167341,13.97505225139337,4.477789234245984,19.689791727779408,3.9699998702083774,22.335625825022,3.9742751636614457,20.463375898357288,3.515764371482788,14.80623327038721,3.327130200065179,5.945937568751833,3.6529970297779726,-3.601980167387797,3.4625728702148115,-9.164814186711645,3.733898626861045
UKESM1-0-LL,2021 - 2040,Altai krai,-7.932523931823488,1.4333350080159049,-7.00988342964433,1.4559323031648361,-0.26970193372903534,0.9685913062160373,12.359989104210445,1.7705290631397994,21.848059673904583,1.749920648322135,27.60724813215036,1.81091878534042,30.204809226398943,1.391563204662116,27.415005545178612,1.344454371183673,21.08312660518328,1.1818391864558748,11.58150804537318,1.0940512440817103,1.3657171460327653,0.8850479406853333,-4.364362924643941,1.0994501836113693
UKESM1-0-LL,2021 - 2040,Altay Prefecture,-10.053174800012597,2.4894330777294056,-7.6676242835097,2.7014795702390546,0.23780551717214662,4.0831568540885845,12.991736740992692,6.026509194467783,21.328243102796673,6.265469524664144,27.07575113378685,5.85357724455709,30.082124748047367,5.868592848882634,28.785434775762155,5.708641140026632,22.03813145628622,5.341752934170102,12.012635030864198,4.955885548124439,0.7040943040989543,3.761631109748788,-7.224011479591836,2.743242539098505
UKESM1-0-LL,2021 - 2040,BayanUlgii,-14.108545375386997,1.9753766044846282,-11.303219330495356,2.556203318118847,-4.405727251838235,3.3030872145914714,4.168266253869969,3.7059201778349364,12.10424245356037,3.9552313586880503,17.98368445239938,3.4477187778688867,20.436965460526316,3.2700908577182948,19.274860922987617,3.1260366048646264,13.15092879256966,3.164318882446702,4.110123899477554,3.2595408397944077,-5.474984278250774,2.589766644730913,-11.80829624613003,2.099940849502088
UKESM1-0-LL,2021 - 2040,Bortala Mongol AP,-7.512164691203992,2.1024438105440564,-5.350405002339364,2.67630101903119,2.580224335230817,5.169109217285094,14.81827774095446,7.561784376684735,20.98496471459763,8.08164235116931,26.126574196818467,8.087937912255708,29.58365418356207,7.8135857452233735,29.01291280021834,7.259311683070958,22.574172450093574,6.92951457922505,13.693511677323768,5.515063726282203,4.069806856285091,3.6362387816426196,-3.4923270089285716,2.3212000797222223
UKESM1-0-LL,2021 - 2040,Changji Hui AP,-7.442624292749372,2.5013010144454264,-4.583318871804275,2.5936173303338776,4.860875861143127,3.307017913528205,17.473972522003354,5.171268051405147,25.08288093304694,5.869425648879254,30.01234086860855,6.0770934820199765,33.07726385687343,5.98044281271239,32.241994315800504,5.544249027660742,25.628102407271584,5.096423169714661,15.607271256810561,4.127856967704195,4.272485085524937,2.4926975237752504,-4.274958006993923,1.8391316372086997
UKESM1-0-LL,2021 - 2040,East Kazakhstan Region,-7.873360145401489,1.7008717136112292,-6.838111132773194,1.6683332194823168,-0.3595189835181249,2.4154727073463556,13.183784778124371,3.8144227693916717,21.81831731736768,3.764088315651101,27.60163639565305,3.890809277667811,30.721737271080702,3.729871247051338,28.889876609981886,3.590953041312926,22.53885496327229,3.211842129485583,12.881299211360435,2.775945668433685,2.2563845058110283,2.195571521013997,-4.4282650086788085,1.8637384105320054
UKESM1-0-LL,2021 - 2040,Govi-Altai,-8.642047574626865,2.899998103192645,-4.984360007995735,3.4098820988517264,3.0502556969616204,3.911537655806177,12.249647687899786,4.196377881060848,20.57913612739872,4.244982332061861,26.21967950426439,4.158414379487689,28.437430037313433,4.199755395176975,27.259669842750533,4.182590985988072,20.731428238272922,3.990928612003035,11.155820229211088,3.5647778281526277,0.782078932902452,2.9713155589877243,-6.526715751599147,2.6537527252193147
UKESM1-0-LL,2021 - 2040,Ili Kazakh Autonomous Prefecture,-9.04755668064625,2.8941919051518075,-6.797331945929971,3.0169452523726754,1.3240766965492006,4.564723640169147,13.957909078754785,6.3926382763740595,21.20395357183067,6.919581990329315,26.448990936725963,6.890081895871907,29.649167557982437,6.722058416401199,28.73411816032425,6.2942375921477325,22.364158199166855,5.807400651637867,12.771116267451024,5.1104941924629195,1.922264217659311,3.925310657191699,-5.889777517028822,3.0713718270477264
UKESM1-0-LL,2021 - 2040,Khovd,-13.342402495155039,2.76746679952007,-9.679515655281008,2.511998521845646,0.21286817447159642,3.418430029529701,10.449283097141473,4.523885733652833,18.732714086724805,4.784866694222911,24.53067768895349,4.684473661788465,26.51309956395349,4.555871788241528,25.399981831395348,4.4164138386148295,18.889748364825582,4.197362760612935,9.538662790697675,3.856379409416033,-1.740581281795058,2.703415951105273,-10.690213178294574,2.2551420932566373
