model,years,NAME_EN,Temp_min_jan,Temp_min_jan_std,Temp_min_feb,Temp_min_feb_std,Temp_min_mar,Temp_min_mar_std,Temp_min_apr,Temp_min_apr_std,Temp_min_may,Temp_min_may_std,Temp_min_jun,Temp_min_jun_std,Temp_min_jul,Temp_min_jul_std,Temp_min_aug,Temp_min_aug_std,Temp_min_sep,Temp_min_sep_std,Temp_min_oct,Temp_min_oct_std,Temp_min_nov,Temp_min_nov_std,Temp_min_dec,Temp_min_dec_std
CMCC-ESM2,2021 - 2040,Almaty Region,-14.348093415399305,3.383170237504863,-14.337918996794654,3.3545204685739383,-5.820821327490964,4.139808568257291,3.5942439089886107,3.9704127578857387,9.262607200095479,4.198618647673051,13.365415927845598,4.774355724113938,16.49768017288413,4.891748867294123,14.348743435858966,4.539953460025984,9.238675791106868,3.8789038247976055,1.1520289962405375,3.5833575446188206,-6.604255822478347,3.709679916469987,-10.892089144445203,3.459488973677314
CMCC-ESM2,2021 - 2040,Altai Republic,-21.21905250806688,4.414258184041434,-20.907423364623057,4.121588597162373,-15.31918496993253,3.7422537715524946,-5.2670579027940745,2.530584445876212,-0.6138163684364917,2.996405844936441,4.587459780177471,2.8142520057840716,7.577632278527427,2.932092957398539,5.28941084262247,2.937536268768201,0.17427400928608097,2.8503170636053317,-6.58483460600616,3.441116200896293,-16.102287831842183,3.8011504964354197,-19.25828688765034,4.311482563440798
CMCC-ESM2,2021 - 2040,Altai krai,-17.78773518367188,0.9347997827464319,-18.200622373336447,0.9109017522570875,-12.10544838119698,1.0372439708474175,-0.60565803546239,1.2976789420662052,6.385874508716632,1.516174922979664,11.695985582535606,1.659410757846891,14.19094871196202,1.519101849607687,11.346408280800063,1.2966024983926687,5.997424410459958,1.1348505672342732,-0.8562611572398631,0.8771455352371204,-11.043381294264146,0.7200279952876191,-14.8529068409993,0.7267582851836795
CMCC-ESM2,2021 - 2040,Altay Prefecture,-21.123393801965232,2.963778690132037,-19.75792469765684,3.0842990832835,-10.853174603174603,4.1047226929243825,0.9921139933114449,4.470862050239889,7.153791985544218,4.8520433192201144,12.07611429988662,4.692707171459135,14.504307799508693,4.801966573564879,12.284504716238347,4.629922752735945,6.8730788611741,4.372744454108262,-1.408704938862119,4.3771303868919595,-11.722133645124716,4.009990686721667,-17.413540879314688,3.391596524985237
CMCC-ESM2,2021 - 2040,BayanUlgii,-26.18154992260062,1.80619851212212,-24.80346845975232,2.1681654609360304,-17.525541795665635,3.120820072183627,-7.071331390286378,2.5423840807669342,-1.6883592540634675,2.7837432909196407,3.778606629740712,2.796671605307511,5.993467613196595,2.914837249806495,3.854767922794118,2.8872529513539305,-1.6907120743034056,2.6110210166433063,-9.591764826818885,2.638361958115093,-19.33210502128483,2.468274280618704,-23.85603957043344,2.241251118920986
CMCC-ESM2,2021 - 2040,Bortala Mongol AP,-17.909170549360574,2.485129221309373,-17.012600885059264,3.298959693840719,-7.909356967404866,5.572042758407662,2.3275109170305677,6.272596178086869,7.724142720679975,6.518298813025147,11.18359375,6.946592372149191,13.34017515985652,6.700317642190095,11.857641190346225,6.623554550886803,7.151403740057704,5.772446458074065,-0.8622582352912508,5.429191827150897,-9.414972658686837,4.824720628228715,-14.11353711790393,3.200769610543384
CMCC-ESM2,2021 - 2040,Changji Hui AP,-18.364019606559093,1.8752162314116465,-16.838537300922045,2.0676469864606717,-6.631852718330888,3.3623587830024757,4.12072539029757,4.266968009397281,10.35077584739103,4.475808752697064,15.154693066324393,4.9062515637486195,17.437280621332775,4.977927347365122,15.66894285676865,4.661949769773302,10.072276266502515,4.072560691548428,1.5773678161672255,3.4758017488241144,-8.870849814019278,2.6824534354192298,-15.207522396269908,1.6354145917807095
CMCC-ESM2,2021 - 2040,East Kazakhstan Region,-18.30588240843228,1.6837085033203243,-18.475461926443952,1.69551310267371,-11.517453524350977,2.5745743435797905,0.2584725002043922,2.7676912532034725,6.658784463674784,2.98966857027143,11.35686726454015,3.0114791187952914,14.007414721271886,2.8832446245482064,11.76095227913061,2.7108153935674295,5.954231469485812,2.291962234928502,-1.409695090026917,2.05687399166663,-10.83031278300463,1.8446932723714138,-15.313809682531696,1.5764208135660556
CMCC-ESM2,2021 - 2040,Govi-Altai,-21.661300639658847,2.423511617280281,-19.248868936567163,2.770782641516914,-10.71359275053305,3.107132534296968,-2.135970190898188,3.3464136624673975,5.17703641391258,3.476203812299814,11.230362140191898,3.515298168285772,13.284924706823027,3.3785439932443517,11.681439065831556,3.4955268188204442,5.180565365138593,3.2247524682822597,-3.529488439498934,2.896716464560286,-13.90657732542644,2.7373220927924677,-18.394829424307037,2.0253068196193897
CMCC-ESM2,2021 - 2040,Ili Kazakh Autonomous Prefecture,-19.541242118892143,3.3867541916958666,-18.01881262666066,3.6434977927688696,-9.113239909367259,4.886961970812736,1.798874303366359,5.130428854610741,7.65216695282594,5.507179645259132,11.914472387975682,5.849960347612929,14.244280039687007,5.908124585034075,12.430285619792839,5.618503536786689,7.270001389748931,5.07423790317097,-0.8681151903956035,4.743261263320257,-10.733758408860616,4.303328443985691,-15.998441370186894,3.542124564849979
CMCC-ESM2,2021 - 2040,Khovd,-24.960737645348836,2.856838831379256,-22.451860767926355,2.6477627740598075,-12.032324975775193,2.815510338114569,-2.5838373228561045,3.445793194772915,4.4715699188469,3.661358013758096,10.4340699188469,3.8840952404957583,12.234011627906977,3.7551004335730713,10.20162836119186,3.6744146392199992,4.231201550387597,3.2601652791460127,-4.510542711361434,2.8263676272865936,-15.461220627422481,2.351395363170211,-21.33056262112403,2.2466646386248486
CMCC-ESM2,2021 - 2040,Pavlodar Region,-17.60309146568211,1.2191714460010692,-18.494752377284318,1.2131837767662537,-11.054939837441564,1.0284943932823396,1.4123141916569273,0.5619110467047631,8.280375949585636,0.4829944159022722,13.983903527411815,0.5476596489740634,16.462293813748406,0.6877555014172393,13.287441397949426,0.6544622476953404,7.549639091053973,0.5711089290049808,-0.2069592036139038,0.5115572700641716,-10.640852435720356,0.585176219658288,-15.228878360072247,0.6630759076181819
CMCC-ESM2,2021 - 2040,Tyva Republic,-29.23298724105088,2.4170221750736713,-28.051869195967935,2.307208093465874,-18.968521807286294,2.396619299760046,-7.394674180490515,3.0833853284892254,-1.1682991023593143,2.929744583079406,4.983030647273593,2.898766224274068,7.98914968449877,2.656956221554704,5.503452654972617,2.552995097334345,-0.794666243352647,2.5489589939997757,-9.301000451424716,2.413143746783974,-20.94193983649496,1.9181811459163627,-26.335463131994604,2.178024782080052
CMCC-ESM2,2021 - 2040,Uvs,-30.913367359719437,3.370503863771789,-29.110320641282566,3.450539694725271,-18.275931550601204,3.058907261426766,-4.544248262149298,2.4033222695597876,2.734228613476954,2.6694806628383536,8.797916144789578,2.8969598568048927,11.537034224699399,2.8478524868433346,9.072204565380762,2.822078525835696,2.67288561497996,2.610360174225327,-5.852425162825651,2.475318068262915,-17.106112224448896,2.4043307489987544,-25.44034005511022,2.584255919831944
CMCC-ESM2,2021 - 2040,Zavkhan,-29.951625892390737,2.5930552486854763,-28.321802085147137,3.2107323385934734,-18.858628166898832,3.76010496285288,-6.867334417987115,2.6587370066095843,-0.4014103786675083,2.97961202963678,6.213198404579488,3.279580287586151,9.055320063555634,3.0556762691604393,6.1632422079052755,3.1418834118994057,-0.7543792272930089,3.0564440912815933,-9.068466502698938,2.582999351018936,-20.717831762580534,2.8498606014584054,-26.095872148702767,3.0484128828993473
