model,years,NAME_EN,Temp_min_jan,Temp_min_jan_std,Temp_min_feb,Temp_min_feb_std,Temp_min_mar,Temp_min_mar_std,Temp_min_apr,Temp_min_apr_std,Temp_min_may,Temp_min_may_std,Temp_min_jun,Temp_min_jun_std,Temp_min_jul,Temp_min_jul_std,Temp_min_aug,Temp_min_aug_std,Temp_min_sep,Temp_min_sep_std,Temp_min_oct,Temp_min_oct_std,Temp_min_nov,Temp_min_nov_std,Temp_min_dec,Temp_min_dec_std
HadGEM3-GC31-LL,2021 - 2040,Almaty Region,-13.490745200504671,3.3009900187958707,-12.023283519743572,3.4136533917698864,-4.749519411102776,4.08843716459545,3.740912500852486,3.9562976720845637,9.847665041260315,4.129323838592786,14.828950845665961,4.845509763149335,18.17248772420378,4.913752348437154,15.825861650071609,4.564659947644537,10.464727332401282,3.9265431426779203,2.528500466736002,3.592203810868136,-4.272474990196413,3.6379188359571444,-8.841028438927914,3.4883142692869096
HadGEM3-GC31-LL,2021 - 2040,Altai Republic,-21.66248349955999,4.293278642424905,-18.8169402225726,4.230182405700312,-15.359986891317101,3.823817704440838,-5.366207213442358,2.8625236086799926,0.8527868555661484,2.8331413571662614,6.206863953872103,2.7758534037822917,9.078982106189498,2.926721097154906,7.037092759973599,2.8881533747691748,2.1769874149768995,2.875343009721967,-4.520211320218539,3.4776210147959126,-13.836858774567322,4.191942977970443,-18.92292346545908,4.6365948875346605
HadGEM3-GC31-LL,2021 - 2040,Altai krai,-17.788380905128804,1.0643222865642212,-14.944889923340337,0.9279418759986796,-10.358588216981866,1.1888237019078143,0.862207175655693,1.464604777289866,6.941669220367344,1.2883546280489402,13.058805646353802,1.6096343419235293,16.14668091874854,1.5095684451367637,13.322780469297221,1.263347977278495,8.004575988403767,1.1279540813646378,0.7980387578799907,0.7873064158960374,-7.179056371118375,0.8369685309927463,-12.93373025138143,0.8536016639237747
HadGEM3-GC31-LL,2021 - 2040,Altay Prefecture,-20.3760511148904,2.9923370921283636,-17.769766471403376,3.064726373206417,-10.111690799004787,4.192433929999764,1.1858655065035273,4.649569076834474,7.914222430870496,4.754981527686137,13.583181768077601,4.6519918971721514,16.36285017479214,4.729891250282116,14.257432602670699,4.686110646178525,8.53295560122197,4.371210683925794,0.19574197589915596,4.26482203600586,-9.238132637314186,3.898399895902162,-16.77854544595616,3.499094234982202
HadGEM3-GC31-LL,2021 - 2040,BayanUlgii,-25.957616582817337,1.7710964364230612,-22.982725425696593,2.156487535538901,-17.04179445626935,3.1019507154067605,-7.13148582623839,2.615209616155182,-0.15718264742163313,2.849873622884165,5.598916408668731,2.8739120337975588,7.889164086687306,2.924805864465632,5.686006433823529,2.8816590664844397,0.022445827519561486,2.750360662615046,-8.206191950464396,2.572744506221282,-17.20414933243034,2.4043204376644445,-23.92105263157895,2.1301454455136173
HadGEM3-GC31-LL,2021 - 2040,Bortala Mongol AP,-18.221833817451653,2.3801051970778393,-15.332127505068621,3.290796592073582,-6.150842658296943,5.59900102088068,2.6002496539691204,6.236239244005612,8.363256881628198,6.48602825567366,12.438489355895197,6.939648728369426,14.942483332033687,6.708712459417697,13.318029183562071,6.655760271069273,8.364004990642545,5.830139446324717,0.5248285151985534,5.401989643252198,-6.714098687032127,4.860332606757169,-12.755832569791016,3.1693098101617956
HadGEM3-GC31-LL,2021 - 2040,Changji Hui AP,-18.13189405647527,1.8302287080914095,-15.13637822191953,2.0275411235689345,-5.336064788741618,3.2848895622229484,4.635268231349539,4.264641822017211,11.335373500366723,4.517317178411912,16.48233510582565,4.944127069370756,19.138370638621122,5.020803006961542,17.584283974224643,4.681094409307061,11.713348209608132,4.194312694624604,2.947233700492456,3.5427710401690984,-6.422108294478206,2.721602511528633,-14.11489875838223,1.6336126999015148
HadGEM3-GC31-LL,2021 - 2040,East Kazakhstan Region,-17.497696656771986,1.690396060701227,-15.553225309418394,1.8245864432592163,-10.134589926293017,3.0996345628922883,0.7708140077857718,2.824367305014701,7.142498333417187,2.7962610471926554,12.886023816411752,3.0324192284260794,15.879342548802576,2.89775901831753,13.364313430770778,2.6359562139948425,7.5749349089354,2.2602040786587976,0.21818777396420305,1.9642108148937545,-8.019399967297243,1.9201007905843572,-13.614123188770376,1.7947942102668206
HadGEM3-GC31-LL,2021 - 2040,Govi-Altai,-20.87280450426439,2.7665923627743316,-17.33097014925373,2.9992542224059062,-9.351854844083155,3.134621264937261,-1.3688912788179637,3.2976631651941637,6.5562258462153515,3.4392486684401438,12.760256196695096,3.4576324392830395,15.4100013326226,3.3111635483805197,13.575948660714285,3.4678753255400596,7.0912579957356074,3.131425473478624,-2.0090618336886994,2.8600824113763563,-11.646610141257996,2.6890471600247365,-18.04690831556503,2.4015391382618625
HadGEM3-GC31-LL,2021 - 2040,Ili Kazakh Autonomous Prefecture,-19.099542966111237,3.371254374110479,-16.367073153569017,3.6125183637000373,-8.04603147517451,4.994403928910115,1.9934360750675524,5.257509588276389,8.342614451981536,5.488359470958871,13.339861341758613,5.892858909435868,15.99021546385949,5.970930666219904,14.268437042614275,5.653991169170512,8.813897665221797,5.115560536826033,0.5980746589837593,4.681500205403962,-8.117147918543122,4.2867663272635035,-15.097426677550102,3.7845477848095816
