model,years,NAME_EN,Temp_min_jan,Temp_min_jan_std,Temp_min_feb,Temp_min_feb_std,Temp_min_mar,Temp_min_mar_std,Temp_min_apr,Temp_min_apr_std,Temp_min_may,Temp_min_may_std,Temp_min_jun,Temp_min_jun_std,Temp_min_jul,Temp_min_jul_std,Temp_min_aug,Temp_min_aug_std,Temp_min_sep,Temp_min_sep_std,Temp_min_oct,Temp_min_oct_std,Temp_min_nov,Temp_min_nov_std,Temp_min_dec,Temp_min_dec_std
UKESM1-0-LL,2021 - 2040,Almaty Region,-12.754381777262497,3.438077592841334,-12.444281524926685,3.593133003709056,-5.376539802564277,4.298443826232565,3.618754475550706,3.9316101869889257,9.647486445475005,4.189463576848176,14.831727818318216,4.872374048877327,18.38984604105572,4.919078082895932,16.108287014935552,4.571059371596247,10.568293706949465,3.874160407099909,2.6857396167223624,3.6334598030172076,-3.5878809013332877,3.7890466995530145,-8.12766135425902,3.5594532494755904
UKESM1-0-LL,2021 - 2040,Altai Republic,-20.445541672777942,4.23155339493846,-19.58068256820182,3.9648959379832758,-14.600996443238486,3.5978663978348684,-4.89549721325902,2.834758693268387,1.7092843048731299,3.004575619561675,6.646098791801115,2.7790398788892627,9.34922321886917,3.0023985941041103,7.532575764520387,2.921993429059692,2.3031093589579057,2.813750495693929,-3.733045224955999,3.50075391496297,-12.360956292167792,4.12002077739914,-17.921853228586095,4.4492075553419435
UKESM1-0-LL,2021 - 2040,Altai krai,-16.98801463148883,0.9794675605227073,-16.87423145770099,0.8189520072211978,-10.10323760603938,1.1010189010058316,1.4127792654097595,1.459856951000253,7.688084311035878,1.2252412536593604,13.400918845824577,1.6094642184941423,16.38267447855864,1.4772217466362854,13.530766012919294,1.2011068559489202,7.661343416802864,1.0131453487287547,1.7377849504338858,0.798779388116147,-5.877134164137287,0.8093960487300583,-12.318701844501518,0.8758268117330622
UKESM1-0-LL,2021 - 2040,Altay Prefecture,-20.486922083648274,3.011871667098082,-19.275787745653815,3.287619392928974,-11.063592450869237,4.57085945218688,1.1138827130968127,4.7241672653961935,8.092327845490049,4.686300918144823,13.529126118039809,4.6011312688014145,16.254220206601158,4.738049813830608,14.328282470395566,4.624339427113495,8.340299429957168,4.288224983806479,0.38902741362748805,4.15620416127089,-9.045817979969765,3.9856508545008467,-16.906135833963216,3.519807374351117
UKESM1-0-LL,2021 - 2040,BayanUlgii,-25.407244098297213,1.851729210180417,-24.060497291021672,2.3576106364814002,-17.568637529024766,3.253998391610131,-7.008359133126935,2.750451374449436,0.24455103446086493,2.9421511824195123,5.760619436919504,2.9781999886073653,7.895789594620743,3.061741490371568,5.9643037683823525,3.0039795140027445,0.12043344598067435,2.788422069209892,-7.351888423955108,2.6975486786767653,-16.363437258126936,2.5252515288218853,-23.161457527089784,2.283687690636713
UKESM1-0-LL,2021 - 2040,Bortala Mongol AP,-18.25545851528384,2.3084941404739068,-16.916594373830318,3.0896622576567405,-8.04703704967249,5.462636308560618,2.2129131657439176,6.185405454685683,7.883031815346226,6.479398630255743,12.138302694167187,6.903162623156581,14.744666981830942,6.64114012583834,13.164754561759201,6.6189626503823735,8.135683094198377,5.762000353155946,0.2893324558688787,5.3635380582045515,-6.800000243683718,4.800645879785073,-12.755646151746724,3.1011917410435443
UKESM1-0-LL,2021 - 2040,Changji Hui AP,-18.37284059356664,1.9970525282250662,-16.098638542539817,2.069351902589608,-5.844278800817268,3.405694345468504,4.575230102027452,4.24561339721427,11.262762435823554,4.502471921680756,16.559472901823135,4.923326233736234,19.23872491879715,4.978040288090715,17.728394475586757,4.680665549556587,11.64386001676446,4.081163923527473,3.002640320489313,3.4864438360246335,-6.108718091863999,2.7354935295093985,-14.176256024727577,1.651745994079495
UKESM1-0-LL,2021 - 2040,East Kazakhstan Region,-17.024123000100623,1.790569787039483,-17.188771948581202,1.8137981744125926,-11.04008839177903,2.611977008600658,0.7904407227152093,2.694228115984778,7.479135483749245,2.7074953692657644,13.052626282954316,3.0012189179800712,16.080739648319582,2.8754200028369747,13.603430330549406,2.557833243168646,7.533743585228416,2.204713041525299,0.657531676865315,1.9582272503703164,-7.143620918444355,1.863603169218327,-13.00422148571141,1.8492719137971405
UKESM1-0-LL,2021 - 2040,Govi-Altai,-20.430936833688698,2.5739228817176767,-17.769689498933904,2.9037167004619735,-10.24954191098081,3.433957913755676,-1.275319829424307,3.2950647416802306,6.630213469482943,3.3831124189478476,12.9484116804371,3.507774888943184,15.745607342750533,3.3596516114277697,14.057442697228145,3.503831446791929,7.329019522921109,3.191825929767315,-1.7403518123667376,2.793436887377681,-11.163784315031982,2.749939867395177,-17.74282382729211,2.4646054618612787
UKESM1-0-LL,2021 - 2040,Ili Kazakh Autonomous Prefecture,-19.26106697534339,3.3202577195538976,-17.788415123283045,3.63309253934011,-9.204903526795766,5.149714112052505,1.8994540837508445,5.24120404139918,8.280572717293403,5.465103031431078,13.237897749662238,5.858046565054324,15.902527583877506,5.914093096937967,14.241402907565863,5.663886008035054,8.592873930421076,5.058771221939167,0.6457103376210312,4.650824071808041,-8.036113241668543,4.360272873850328,-15.128546498536366,3.8209067792493947
