model,years,NAME_EN,Prec_jan,Prec_jan_std,Prec_feb,Prec_feb_std,Prec_mar,Prec_mar_std,Prec_apr,Prec_apr_std,Prec_may,Prec_may_std,Prec_jun,Prec_jun_std,Prec_jul,Prec_jul_std,Prec_aug,Prec_aug_std,Prec_sep,Prec_sep_std,Prec_oct,Prec_oct_std,Prec_nov,Prec_nov_std,Prec_dec,Prec_dec_std
GFDL-ESM4,2021 - 2040,Almaty Region,19.765736888767645,3.897744205270115,16.64066016504126,3.626680162752905,23.245311327831956,7.009374064315382,38.73491100047739,14.837818363413172,38.17397531200982,17.028719936188622,33.97954033963036,18.389901910189113,30.801336697810818,18.312193889652367,19.253767987451408,15.39424995973713,16.639841778626476,11.382145207240837,28.770306212916864,9.364927188049865,32.310645843279005,8.808881861956445,23.730750869535566,5.421678610170745
GFDL-ESM4,2021 - 2040,Altai Republic,13.556321501906718,5.723009818453585,11.674831328835436,5.577135848569415,13.028160750953358,6.287720938849197,39.14051041361103,16.560711665707732,68.6300968025814,26.665625877198547,74.72601936051628,20.688558602517155,88.64183044881197,22.756092379550218,75.12965679084776,23.696889895102885,47.77280727486066,15.978751100187104,39.98914637723673,16.978966492205334,33.934438251686714,14.661476301590836,21.393517160457613,9.133355691760322
GFDL-ESM4,2021 - 2040,Altai krai,26.37808389757958,4.727036347460133,22.493657093937273,4.828216713515288,18.333177679196826,5.143233393847464,32.39699587516538,12.400632906332149,53.580901237450384,18.599774285830062,61.68324383220484,15.99121480931568,70.52852362051522,13.271308169222033,55.772277998287805,18.74225953371726,37.230757257374115,10.868083855534968,40.0008560977508,11.794459227574858,40.3748151607129,11.395707951488596,32.1184527978831,9.501693467821918
GFDL-ESM4,2021 - 2040,Altay Prefecture,6.824011085915848,2.747800684647233,5.606198034769464,2.0124635289528228,7.911312673217435,2.712697115224064,16.789241622574956,5.774707029295599,23.551020408163264,9.33646311803261,23.115268329554045,10.341897369638675,29.843033509700177,11.964002969904382,20.906273620559336,9.48695426792207,18.217813051146383,5.158173367199688,16.074074074074073,6.2359789257634155,18.02469135802469,5.461807203727649,10.926681783824641,4.489080404950394
GFDL-ESM4,2021 - 2040,BayanUlgii,2.290092879256966,1.4617076162694544,1.9777089783281734,1.2853539159703038,5.101547987616099,3.1987174413144115,12.109907120743035,6.5146651181223865,18.677708978328173,7.416187947161828,33.90681114551084,5.562839725036058,39.89071207430341,6.872082468190158,28.591950464396284,6.300134912115685,16.812383900928793,5.160288488946387,10.179256965944273,5.559840806035517,5.758823529411765,3.7503817568081397,3.1492260061919506,2.1496686377967125
GFDL-ESM4,2021 - 2040,Bortala Mongol AP,9.847785402370555,4.676220330595372,9.399875233936369,4.240337441627595,16.791640673736744,6.700267123706758,29.512164691203992,13.077496178302848,40.89020586400499,16.37304275792618,38.872738615096694,17.757042634334677,39.55520898315658,19.001327464626264,27.170305676855897,14.21048672528737,23.137866500311915,10.853660835256541,20.27011852776045,8.486091467524012,18.202744853399874,9.23090863958243,12.399875233936369,6.240385242071318
GFDL-ESM4,2021 - 2040,Changji Hui AP,4.544216261525566,1.7879914208996739,4.170997485331098,1.5380386463327644,6.682942162615256,2.3342493283885357,14.764668901927912,5.367951589767653,21.40758591785415,10.797944658179597,22.679170159262362,12.362638478818733,26.08948030176027,13.379736526567255,18.436085498742667,11.145155071835246,17.080888516345347,8.257242712647367,10.059932942162614,3.1034435616232066,8.65758591785415,3.3245289511791514,6.080888516345348,2.414973939138145
GFDL-ESM4,2021 - 2040,East Kazakhstan Region,20.21125981082713,4.711872964446511,17.397564902394848,4.328729267220454,16.86370497081908,3.7566321360136516,33.59473737170457,9.18374902765271,45.88443348762326,15.227898354450396,39.48777420004025,12.174000180506791,47.76620044274502,14.166456696859827,29.17820487019521,14.877410102971378,23.485107667538742,9.678538581299957,32.73289394244315,8.625690839595125,37.572197625276715,8.43864779662753,25.26750855302878,5.714225896151572
GFDL-ESM4,2021 - 2040,Govi-Altai,0.9192963752665245,0.3442967177579966,0.8662046908315565,0.7213679618289565,2.1220682302771854,1.8665850794657273,4.814818763326226,3.38275036330767,6.3260127931769725,3.9032960332361766,17.471535181236675,7.6592642170670215,25.17420042643923,8.54665707602575,20.38869936034115,7.583794880547127,8.67142857142857,3.9387277130519194,3.64818763326226,2.7690610816596664,1.1739872068230277,1.0873400614426003,0.785501066098081,0.6141914567309216
GFDL-ESM4,2021 - 2040,Ili Kazakh Autonomous Prefecture,6.9307588380995275,2.9748706720015985,6.269927944156722,2.5919554882526668,9.78850484125197,4.124514482822804,20.186557081738346,7.867434030840578,30.559671245215043,13.545655634246328,29.707104255798242,14.867884488395225,35.17946408466562,15.619756708179706,24.6043120918712,12.342686545133377,21.077854086917363,8.699683481049496,16.307025444719656,6.24172265766614,15.776232830443593,6.2738467628054515,10.055392929520378,4.308822067659487
GFDL-ESM4,2021 - 2040,Khovd,1.5701550387596899,0.8507411128417751,1.5151162790697674,0.9761517675550679,3.7926356589147288,2.418602011278623,8.440697674418605,4.472826081646955,12.824806201550388,5.002588957756935,24.06937984496124,8.000692339415469,28.759108527131783,8.195829577357625,22.161434108527132,6.447289638271794,11.179651162790698,3.772566810996046,6.772480620155039,3.52468845860802,4.388178294573644,2.4663423816260477,2.1292635658914727,1.1399018386908806
