model,years,NAME_EN,Temp_max_jan,Temp_max_jan_std,Temp_max_feb,Temp_max_feb_std,Temp_max_mar,Temp_max_mar_std,Temp_max_apr,Temp_max_apr_std,Temp_max_may,Temp_max_may_std,Temp_max_jun,Temp_max_jun_std,Temp_max_jul,Temp_max_jul_std,Temp_max_aug,Temp_max_aug_std,Temp_max_sep,Temp_max_sep_std,Temp_max_oct,Temp_max_oct_std,Temp_max_nov,Temp_max_nov_std,Temp_max_dec,Temp_max_dec_std
EC-Earth3-Veg,2021 - 2040,Almaty Region,-3.199468102110755,3.302834470992993,-2.4136194737604857,3.090398572781869,4.451046532940053,4.053261664859475,15.462073970197094,4.9661102022418575,21.702156362954376,5.494167647362572,28.08813424947146,6.007912510241706,31.70725422832981,5.7725252497921655,30.551927044261067,5.24284531615684,24.991871547432314,4.897756303930698,15.904468304576143,4.048202517432663,7.269227818318216,3.4790984110911674,-0.3915843129816545,3.1362577656445816
EC-Earth3-Veg,2021 - 2040,Altai Republic,-10.836037190158404,4.010193740717103,-8.864138929121443,3.845143798187323,-2.874288418524494,3.9256473799782605,5.9293637934511585,4.112499127119829,12.475139337048988,4.400973848183292,18.511806981519506,3.7883167066396806,20.59254913464359,3.6727262012850823,18.65608728732766,3.281808764262533,13.68916150264007,3.2018037543532682,5.473525960692285,3.644034001507372,-2.9121884396083897,3.558439684283049,-9.55573481959519,3.9884377688520716
EC-Earth3-Veg,2021 - 2040,Altai krai,-7.845668923651646,1.5347075877567822,-7.789812801579889,1.7044405651012917,-1.011736306692155,1.126054997274683,10.852829013931045,1.65148599702381,19.434508522063975,1.7150925533168877,25.33969812825901,1.8283530492770543,27.78154671569772,1.5247116119742923,25.077017180325317,1.4691997848031313,19.372144719433418,1.2199569056129023,10.62111472682699,1.1125971159393993,1.0364308202486574,1.0063761495593113,-5.308007918904195,1.2092834296893056
EC-Earth3-Veg,2021 - 2040,Altay Prefecture,-9.41373082797934,2.490717538789894,-7.410254176902242,2.7630011821284275,0.050843992110733184,3.9958220035379455,12.499269731040565,5.985957114047328,19.548487103174605,6.279462640917099,25.989292013101537,5.834350086560365,28.711577223481985,5.817460597582577,27.210860733182162,5.66873469171332,21.084982835726883,5.315258366866122,11.239531171264803,5.041912953566364,1.02591335289903,3.705144421113378,-7.1767575664525065,2.7904369571145495
EC-Earth3-Veg,2021 - 2040,BayanUlgii,-14.170433436532507,1.8025649320479133,-11.712475812693498,2.3858799822980012,-4.96656346749226,3.159238691206492,3.405541916602167,3.5956548755295117,10.163808533281733,3.9112293444618857,17.02585018382353,3.459509771016423,19.17575827205882,3.267523452031062,17.819596555727554,3.1326142868254854,12.16696618614551,3.1518035108243323,2.9199382014318886,3.222713320928404,-5.405139197948916,2.5339206431418795,-12.48260086106811,1.9879873171213756
EC-Earth3-Veg,2021 - 2040,Bortala Mongol AP,-7.173924380068621,2.118505643601337,-4.951840177596694,2.758477203191611,2.6291328758577666,5.340723248140564,13.97816593886463,7.607612487672025,19.562446389582032,8.069745082729057,25.137366948689955,8.13580504411485,28.243230466313165,7.864341618144834,27.514160460854647,7.297110092907936,21.85421134201497,6.970697031299471,13.24472912117904,5.596622668448482,3.960698689956332,3.7699508064817624,-3.8894571457813476,2.3640887578650602
EC-Earth3-Veg,2021 - 2040,Changji Hui AP,-7.235184572768231,2.320854772168752,-4.461734794111484,2.435319738164652,4.317393454002515,3.253386152760209,16.85806691376781,5.155861574166668,23.605280477263204,5.80102179476344,29.045368818105615,6.079140795463829,31.645913008172673,6.0020150703629565,30.598471552808046,5.581292446340546,24.632039763202012,5.139858107313499,14.865443930741828,4.192055099923992,4.307145687080888,2.562027105996836,-4.686315928200964,1.8024313279455735
EC-Earth3-Veg,2021 - 2040,East Kazakhstan Region,-7.710998817669552,1.6263770890804803,-7.268631138055947,1.704381428391433,-0.9079844842712317,2.261199433765909,12.182737660998189,3.5943415260611506,19.615241057053733,3.7263279415277863,26.183135439726303,4.000851977016419,29.06782048701952,3.823884387892825,27.099818877037634,3.676631087382384,21.322508930368283,3.2549977737585163,12.085122289444556,2.7799706075619617,2.2661802000528275,2.09328034866381,-4.889726460303884,1.736747857804833
EC-Earth3-Veg,2021 - 2040,Govi-Altai,-8.773858941897654,2.789105947739216,-5.279445545708955,3.3117935072481766,2.5483369286380597,3.894958800223042,11.87685401119403,4.193020714913395,19.53910247867804,4.253023469354415,25.453871268656716,4.1530450798066925,27.08174973347548,4.2136074356489415,25.66040445095949,4.19815389127139,19.900544709488273,3.9757201110373854,10.327430370469083,3.5435699861013,0.6858316189698828,2.8961069923103238,-7.046513526119403,2.506065906996105
EC-Earth3-Veg,2021 - 2040,Ili Kazakh Autonomous Prefecture,-8.624758113319073,2.853513141056035,-6.538870749831119,3.0513883832346735,1.0897095028920851,4.5076150802142765,13.309890262609773,6.353742481593933,19.566948955753208,6.851103824306217,25.412159071718083,6.868455726052671,28.276085059671246,6.717199489852745,27.155813724386398,6.29729332987294,21.44695908860617,5.816606651105133,12.065452776683179,5.1952591509926815,2.0040586386089845,3.8570637612357777,-6.118301058320198,3.021469755262095
EC-Earth3-Veg,2021 - 2040,Khovd,-13.116550084786821,2.871255786782063,-9.597848534399224,2.49655832868369,-0.01052330963371336,3.2113274154307074,10.003062166908915,4.41258971063836,17.392809774709303,4.757744859077712,23.63005844234496,4.690457241332302,25.095562318313952,4.543091444723482,23.790930838178294,4.386617137271609,17.89565921753876,4.155472306800832,8.539418301841085,3.8341398454022753,-1.6455233315164728,2.5711373732448295,-10.958217508478683,2.2317664119943155
EC-Earth3-Veg,2021 - 2040,Pavlodar Region,-8.872960549033149,1.2720393803352286,-9.396036974075647,1.3335069421649492,-1.2447090067865492,0.9605845840474937,12.873650326710582,0.9361447053938541,21.233266043348916,0.7564606471569331,28.284394257331066,0.820334784123514,30.021920155121123,0.8600230324006742,26.776571796642585,0.7911312649220252,20.85725669358266,0.8735581954998249,11.563461206438589,0.6302277714457843,1.2309073315647578,0.9321954854293478,-5.613397458032299,1.0816221951485396
EC-Earth3-Veg,2021 - 2040,Tyva Republic,-17.619746606873562,2.964708501979441,-13.49799091197714,3.022134382839719,-4.833153610901659,2.6506646088684627,5.463084247757759,3.414016583585328,13.704547483927296,3.8337596773270417,20.788785320263514,3.329555611643,21.81946979919041,3.197676969229085,19.83056691007223,2.9268375782164417,14.175149069370585,2.818205148305706,4.541820655409159,2.5222441577028585,-6.717295271450115,1.806550362595738,-15.889276926740218,2.4277596934302124
EC-Earth3-Veg,2021 - 2040,Uvs,-19.54955849198397,3.5591270802802875,-15.80330504759519,3.565491333512889,-5.242545638151302,3.409056602303901,8.34603190756513,3.086558114992154,17.698036698396795,3.6328274161081624,24.382424223446893,3.726228032597463,25.675972257014028,3.5871555843836433,23.911663952905812,3.364523777800279,17.994709731963926,3.048436659972737,8.27046123496994,2.877342420092645,-3.3558918618486975,2.248954410217475,-15.541603519539079,2.8515116875797615
EC-Earth3-Veg,2021 - 2040,Zavkhan,-18.009960495385688,3.349803333000493,-13.813529786261535,3.1933987129273356,-4.949259560551976,3.5481056285845822,6.574351384293923,3.455936204756049,15.14316477668466,3.087852024677466,21.89461899268675,3.1097825733899542,23.084763516454814,3.2991014691053975,21.35749771460909,3.020831801882619,15.88169973228278,2.6987342796101004,6.35147135643392,2.901124846539225,-5.3552327289744035,2.7415804486693025,-14.63976933876023,2.776845012431263
