model,years,soum_code,Temp_max_jan,Temp_max_jan_std,Temp_max_feb,Temp_max_feb_std,Temp_max_mar,Temp_max_mar_std,Temp_max_apr,Temp_max_apr_std,Temp_max_may,Temp_max_may_std,Temp_max_jun,Temp_max_jun_std,Temp_max_jul,Temp_max_jul_std,Temp_max_aug,Temp_max_aug_std,Temp_max_sep,Temp_max_sep_std,Temp_max_oct,Temp_max_oct_std,Temp_max_nov,Temp_max_nov_std,Temp_max_dec,Temp_max_dec_std
UKESM1-0-LL,2021 - 2040,8449,-13.639582316080729,1.331311929052904,-10.030729293823242,1.4290670808458255,-0.4098958174387614,3.196442678191265,8.98593775431315,4.869822054647904,17.5734380086263,5.374745415638617,22.80573018391927,5.062157316108898,24.912501017252605,4.815983579670277,23.719268798828125,4.7397909197431005,17.591665903727215,4.5981012294859775,8.772396087646484,4.157087122464529,-2.269791603088379,2.3378506802262256,-10.50416628519694,1.1529325730330933
UKESM1-0-LL,2021 - 2040,8501,-20.911955460258152,3.794313286956353,-17.78315137780231,3.3193747725812783,-7.990761134935462,1.6695063690275462,7.382065482761549,3.7417088353242436,18.23967444378397,5.170011958992435,24.055435844089676,5.341742229854308,25.922825025475543,5.243704392421501,24.34456734035326,4.8428423969415615,17.911956787109375,4.416110361578455,8.097826086956522,4.0260153450219125,-4.630978459897249,1.9643195226754155,-16.20543504797894,2.367688523056329
UKESM1-0-LL,2021 - 2040,8504,-23.076522163722824,0.4401245810259228,-19.289565641983696,0.604170165334545,-8.841739024286685,0.5193612409600339,7.829564898947011,0.8058454000882338,19.997826086956522,1.2200657887137616,26.11261039402174,1.1047593728747007,28.000870414402176,0.9942876131178336,26.672176460597825,0.9678346478470493,19.80521824048913,0.8837021013479989,9.689130434782609,0.65522257337697,-5.214348038383152,0.43520436248376676,-18.541739555027174,0.40806702023162805
UKESM1-0-LL,2021 - 2040,8507,-13.0,1.8417812599321308,-9.725899456216277,2.5932768000739337,-2.144963984866794,3.257303894716574,6.876978592906925,3.962791261874666,15.535611159509893,3.9517947255563324,20.822662573066548,3.6969204021070343,22.888489208633093,3.6563845308929834,21.522661167940647,3.4652474621581595,15.65251939073741,3.4446148225599633,6.679856115107913,3.604447269618982,-3.4733812071436603,2.8073279157892395,-10.124459904732465,2.009951545615277
UKESM1-0-LL,2021 - 2040,8510,-21.801566579634464,0.9791815263152638,-18.679373878100524,0.8038534053179026,-7.603133159268929,0.7279863122261413,8.313837992615861,1.201431544145707,18.820888748368148,1.652636866917089,26.0,1.3061213951334298,28.154046997389035,1.1619413091144704,26.630808379569192,1.1012886195360974,20.09321199820496,0.9574802859807413,10.655352480417754,1.4482423977758392,-1.803133095524641,2.7789850349818086,-16.065274151436032,1.3446229342153233
UKESM1-0-LL,2021 - 2040,8513,-19.06832298136646,0.7796391072580827,-13.888198757763975,1.037957378585964,0.10621121803425854,1.7066799469006289,13.041407867494824,1.8506737951782442,22.543478260869566,1.7505201228754599,28.757141239648032,1.6383871394878595,30.746583042184266,1.4504956775804994,29.38654082556936,1.1062429265652154,22.290267533643892,0.9520211220504065,12.928571428571429,0.4314396605409559,0.18881986945805837,1.070631511002487,-13.525465434135612,1.5107460305692655
UKESM1-0-LL,2021 - 2040,8516,-22.528716216216218,0.29743216007328394,-18.89324291332348,0.39218077916436495,-7.484459954339105,0.6546314019089049,10.72770237278294,0.7466430445897495,22.58108108108108,0.5129211325607846,28.74256690772804,0.672539746004807,30.374663481841218,0.6873371182776368,28.67803790118243,0.5246210373500475,21.6432445629223,0.46711624097964316,10.820945945945946,0.4619660461222837,-3.9054054054054053,0.5223108496251093,-17.93175609691723,0.31537990257533455
UKESM1-0-LL,2021 - 2040,8519,-20.658421566611842,0.9459095786044062,-15.4773681640625,1.1721610661792674,-5.7273681640625,1.87051597577163,6.829474198190789,2.0113558481672253,16.176315789473684,1.81905614819998,22.998422080592107,1.8617896844259891,25.12263055098684,1.8720276818589345,23.313157894736843,1.66274516859443,17.01157740542763,1.548538391599205,7.854736328125,1.4702143460363006,-5.128947368421053,1.0788658538535272,-15.970001541940789,1.0135372789371737
UKESM1-0-LL,2021 - 2040,8522,-20.889546357796167,2.147057487822715,-16.974216368140244,2.2170461530711787,-5.299303220954922,2.087410298902129,9.897910088196864,1.8622405616684432,20.850522988349304,2.4469403466903823,27.045296167247386,2.5948965976120353,28.855050223214285,2.5550865802226674,27.10487668771777,2.3607808704991537,20.149825783972126,2.1967012710592484,10.262020735790506,1.9051333642157733,-3.0547036626197737,1.3441461098350804,-16.36864043445122,1.493117440150929
UKESM1-0-LL,2021 - 2040,8525,-19.330645161290324,2.3086040123910476,-15.372579595094086,2.5310758215324998,-3.969354773080477,2.8323736602816267,9.929032520581318,2.1139109565662553,20.54059034778226,2.303408610835745,26.283602150537636,2.4094181225687894,28.145699449764784,2.4120569875742643,26.61317361811156,2.3268451461229023,19.726075531334004,2.1280494156430456,10.228225543934812,2.1414707262650627,-2.3037636049332155,1.7899621095728537,-14.74301049017137,1.7524267526678077
UKESM1-0-LL,2021 - 2040,8528,-15.342941463694853,1.15258415783795,-10.907059254365809,0.8302073837414861,0.12588231703814337,0.7842047941594279,11.112352797564338,1.2947042397851154,20.37117560891544,1.357265411040743,25.65235523897059,1.4954520172276664,27.4,1.515721538034788,26.157057100183824,1.450875033660578,19.708823529411763,1.260244521113704,10.644705738740809,1.1110679118518432,-1.46588233498966,0.7129149654157625,-11.66588206571691,0.7204659995496377
UKESM1-0-LL,2021 - 2040,8531,-13.238915352799774,0.8351587892276405,-9.608597285067873,0.9226993263593788,-0.5742081862229568,1.545278872428382,8.994117426117082,2.0399875388328508,17.999095243566178,2.164083452485046,22.9561077135181,2.043380507280166,24.762443438914026,2.0020106192502807,23.619458781108598,1.9427860420634324,17.615837545955884,1.8817708176877348,8.546154177566459,1.8189415844611032,-2.608144630673784,1.1460444206685594,-10.256107934459841,0.7590308541106737
UKESM1-0-LL,2021 - 2040,8534,-20.118768028846155,1.0364666494306793,-14.985537860576922,1.6734690275805262,-4.980615234375,2.8879526333619268,7.581846454326923,3.002861653094139,17.315384615384616,2.8312883848745383,23.82338341346154,2.812424245748249,26.0975390625,2.884770632153467,24.486461838942308,2.6210980960812926,18.113846153846154,2.477820149092332,8.976923076923077,2.4730155363709545,-3.853538536658654,1.8500964104403084,-15.611691706730769,1.0265334635157761
