model,years,soum_code,Temp_max_jan,Temp_max_jan_std,Temp_max_feb,Temp_max_feb_std,Temp_max_mar,Temp_max_mar_std,Temp_max_apr,Temp_max_apr_std,Temp_max_may,Temp_max_may_std,Temp_max_jun,Temp_max_jun_std,Temp_max_jul,Temp_max_jul_std,Temp_max_aug,Temp_max_aug_std,Temp_max_sep,Temp_max_sep_std,Temp_max_oct,Temp_max_oct_std,Temp_max_nov,Temp_max_nov_std,Temp_max_dec,Temp_max_dec_std
HadGEM3-GC31-LL,2021 - 2040,1101,-15.597560975609756,0.529375082756861,-10.763415080745046,0.5900623950186595,-0.3073170824748714,0.3737680584726139,10.578049078220275,0.500005949530914,19.975609756097562,0.564295605544901,26.8731689453125,0.6495869351156331,28.682926829268293,0.7473211091609928,26.75609756097561,0.6900153988366735,21.48780487804878,0.5955915945715183,11.112195270817454,0.47431340777801495,-2.097560975609756,0.22250000115556737,-10.002439173256478,0.31583239973014116
HadGEM3-GC31-LL,2021 - 2040,1104,-13.830000305175782,0.17916475209271654,-8.510000610351563,0.08306655550370494,-0.2700000047683716,0.20518284907053277,9.240000152587891,0.11135507828918324,18.929998779296874,0.11000041962083326,24.790000915527344,0.09433944336224387,26.23999938964844,0.11135492413426386,24.65,0.14317822395543242,19.389999389648438,0.09433978706086443,9.36999969482422,0.11000000346827697,-3.4,0.07745968539199775,-11.4,0.19493589668078304
HadGEM3-GC31-LL,2021 - 2040,1107,-14.800000190734863,0.0,-8.199999809265137,0.0,1.399999976158142,0.0,10.699999809265137,0.0,20.200000762939453,0.0,26.200000762939453,0.0,27.600000381469727,0.0,25.899999618530273,0.0,20.5,0.0,10.600000381469727,0.0,-2.799999952316284,0.0,-11.600000381469727,0.0
HadGEM3-GC31-LL,2021 - 2040,1110,-15.258823529411766,0.5509978703588974,-10.130588666130516,0.6183513910896064,-1.0670587876263786,1.28506243950132,8.16352969898897,1.5185013326681889,17.723529411764705,1.5087701488895113,23.83411793428309,1.4889043397863422,25.17058823529412,1.4538244087635306,23.52470703125,1.3759194588132022,18.394117647058824,1.3425483349480467,8.764705882352942,1.1043982606607674,-3.7364706600413604,0.4505805526899406,-11.802352366727941,0.3958538834735052
HadGEM3-GC31-LL,2021 - 2040,1113,-16.384444173177084,0.7229432890226218,-10.74666748046875,0.5157949737606039,-0.7822222391764323,0.49454306098886935,9.273333062065973,0.7575984910855658,18.86222195095486,0.825237633728978,25.015554470486112,0.9089568394868334,26.48666720920139,0.9270263312374201,24.695553927951387,0.8461560826575416,19.522222222222222,0.7676483310898015,9.460000271267361,0.5092041359792548,-3.8288889567057294,0.21971925183957192,-12.477777777777778,0.6192788030061517
HadGEM3-GC31-LL,2021 - 2040,1116,-14.957647346047795,0.4125605262751407,-9.3435302734375,0.5554959397968028,0.30117645263671877,0.7861288824160678,9.807058536305147,0.8043686822393751,19.40117618336397,0.8047643898350555,25.16705824908088,0.8305048621186533,26.531764131433825,0.8243658523121086,24.870588235294118,0.7464146989061915,19.708234719669118,0.689963661577702,10.144705738740809,0.5844063996668867,-3.0364706600413602,0.29935109425234313,-11.703529268152574,0.29323632214190887
HadGEM3-GC31-LL,2021 - 2040,1119,-15.09375,0.24358970249688944,-10.081249237060547,0.5089433873117459,-1.1437499523162842,1.1494394098345628,7.943750381469727,1.2713029370157134,17.493749618530273,1.2507342609108698,23.649999618530273,1.175797798319224,25.024999618530273,1.1437329322294,23.431251525878906,1.110584539231177,18.28125,1.0909964666655727,8.84375,0.9499793755495121,-3.5500001907348633,0.38890873616624566,-11.700000762939453,0.21505820373795873
HadGEM3-GC31-LL,2021 - 2040,1122,-14.669445461697048,0.3949821147765906,-8.783332824707031,0.5669116823623903,0.2944444285498725,1.067172914754835,9.691666497124565,1.1755317516962982,19.322221544053818,1.1986359552056465,25.09722222222222,1.1031486331260005,26.530554877387154,1.0915889054135957,24.961110432942707,1.0441046249334045,19.708333333333332,1.038796096172202,9.908333672417534,0.9169317703106786,-3.2611111534966364,0.4578195865574381,-11.755555046929253,0.3104158271103863
HadGEM3-GC31-LL,2021 - 2040,1125,-14.783332824707031,0.35784857141042536,-9.266666412353516,0.7993052373142716,-0.20000000794728598,1.0456257870023802,8.86666742960612,0.9030812670525427,18.399998982747395,0.916514958630885,24.416666666666668,0.9805041902782364,25.916666666666668,0.9702519980664089,24.23333231608073,0.8768632384616083,19.0,0.7895148523540394,9.449999491373697,0.5909031504000765,-3.25,0.438748253785347,-11.59999974568685,0.2581988281878783
HadGEM3-GC31-LL,2021 - 2040,2101,-13.37368453176398,0.19423840413169147,-8.294737163342928,0.23725116317187728,1.4210526315789473,0.13210423571330895,11.510526958264803,0.1020566546437652,21.194737484580592,0.12762445522508228,27.473684210526315,0.20986748805242258,29.54210783305921,0.187267839852313,27.789473684210527,0.2291741514336548,21.87368453176398,0.1249929131286925,11.973684210526315,0.06359508432108736,-0.7631578947368421,0.06657426826592128,-9.599999678762336,0.12977712916988837
HadGEM3-GC31-LL,2021 - 2040,2104,-11.819910514541387,0.4699773947423154,-6.842729197252517,0.47396153069071106,1.4008948818949245,0.4817929780552215,9.721253670302014,0.5624890754579799,19.231318599692393,0.5828678403475921,25.671140939597315,0.5820155560840284,27.11834539289709,0.6127825249215179,25.472931522651006,0.5787482647835334,20.375391061940714,0.5199580592092836,11.378746766638702,0.46039594578868287,-0.25570468774577915,0.36084338552496603,-8.162863643910795,0.4090790888238283
