model,years,soum_code,Temp_max_jan,Temp_max_jan_std,Temp_max_feb,Temp_max_feb_std,Temp_max_mar,Temp_max_mar_std,Temp_max_apr,Temp_max_apr_std,Temp_max_may,Temp_max_may_std,Temp_max_jun,Temp_max_jun_std,Temp_max_jul,Temp_max_jul_std,Temp_max_aug,Temp_max_aug_std,Temp_max_sep,Temp_max_sep_std,Temp_max_oct,Temp_max_oct_std,Temp_max_nov,Temp_max_nov_std,Temp_max_dec,Temp_max_dec_std
CMCC-ESM2,2021 - 2040,2216,-14.047058381645927,0.6339225852638091,-10.69683257918552,0.8259583153987884,-0.19049773065213166,0.7468487202727734,11.686878048996041,0.6370603579382581,20.519005408653847,0.5965215123179787,25.805429864253394,0.5567905705232274,27.585972850678733,0.5317372385752211,25.788236177884617,0.4107680193894741,19.154296875,0.3968678973176008,9.709502483385181,0.38093745824889097,-4.0190043039451355,0.4988683007281075,-11.258371482607465,0.5364413148261605
CMCC-ESM2,2021 - 2040,2219,-14.19030707943282,0.8924022670100628,-10.683260342098018,1.0373772075329117,0.3601321585903084,0.6557915369290237,12.385681958975772,0.527643218151764,21.094933060297357,0.5210510516136752,26.355726872246695,0.4006605297233659,28.199119803138768,0.4555087320607301,26.31387665198238,0.28702699414293054,19.564977973568283,0.2769929456533045,9.924449769410794,0.37994497152298273,-3.7469162457840035,0.44178921699145385,-11.066299774573238,0.5692068608006439
CMCC-ESM2,2021 - 2040,2222,-13.584624503251446,0.6572367317493254,-10.382427519869943,0.5870794787169313,0.32693643735323336,0.5559165581072221,11.718381954479769,0.5756702417873284,20.229942648121387,0.42401122998091106,26.13190706286127,0.455206703210034,27.634682080924854,0.5942300182004621,26.31236903901734,0.5212896652120863,19.432022218208093,0.4093459537060921,9.929594924132948,0.4549310614715085,-3.399421965317919,0.3165378265529648,-10.083236994219654,0.42666462524718773
CMCC-ESM2,2021 - 2040,2225,-13.12433349609375,0.5582483337688862,-9.466333821614583,0.4282132020009939,1.4333333333333333,0.3689926161707166,12.36433349609375,0.6318975655638778,20.820667317708335,0.5895531285317119,26.292333984375,0.5808969178527785,28.000999348958334,0.5396594244439029,26.118333333333332,0.522905813583543,19.529000651041667,0.45875813817389527,10.12300048828125,0.41781696789601463,-3.3433333333333333,0.2484395727341794,-9.94,0.3339660920313607
CMCC-ESM2,2021 - 2040,2228,-13.323489605180368,0.5566425581083557,-10.233557374685402,0.4287661173130653,-0.06711409395973154,0.3437735678365807,11.112080209207214,0.35043842965016647,19.91275167785235,0.3573370382787211,25.638255688968123,0.4036074590880202,27.072483549182046,0.4221801752329803,25.51744868131292,0.3970920621559674,19.13959764314178,0.3233255273417553,9.657718940069211,0.2715061153260898,-3.6536914390205535,0.1833775138008065,-9.943623997221056,0.343554706435444
CMCC-ESM2,2021 - 2040,2231,-14.037236943975225,0.7018171798116565,-10.079278986017266,0.6280410505742081,1.1333333150044576,0.32037890473948527,12.332130959084084,0.4631987911553051,20.803304769613362,0.4332513790968759,26.403003589527028,0.40889882223167306,27.81981981981982,0.4108482858747877,26.36456573761261,0.4101632152271084,19.778980152027028,0.3796349389536162,10.264264264264265,0.3206821996733666,-3.287087380349099,0.22309907469967846,-10.033633487002628,0.3496171415086111
CMCC-ESM2,2021 - 2040,2234,-14.936718940734863,0.39188468087136086,-11.508983612060547,0.5866660778812889,0.12421875447034836,0.8172692842606114,12.299999237060547,0.618844694299879,20.806249618530273,0.5128428533707721,26.421875,0.4886904494842989,27.843358993530273,0.45142442081691253,26.53398323059082,0.3920814098310093,19.82890510559082,0.4243841928528896,10.025781631469727,0.4950925015776877,-3.8425779342651367,0.48317754592554774,-10.958984375,0.5087489858211307
CMCC-ESM2,2021 - 2040,2237,-12.227796861341783,0.595757185376769,-9.880244755244755,0.7905769075967606,0.37963285646238526,0.8216771632665931,11.64764020159528,0.8565837331009192,20.019841974431817,0.9006502944927379,26.254546478911713,0.9741216029726858,27.881205952250873,0.8663311571462049,26.80978884396853,0.8038534202920855,19.581554919689687,0.6847749961997619,10.457604895104895,0.5259139911573958,-2.9767481663843967,0.5150204615415417,-9.578671328671328,0.44707633497405297
CMCC-ESM2,2021 - 2040,2301,-13.03549543773855,0.7176080836991505,-10.188549245586833,0.4644032697241472,0.6438931763627147,0.5297458315262314,10.45267212845897,0.7798344404873914,18.84732824427481,0.7232061681799992,24.158016758110687,0.6792962534605171,26.098092348520993,0.6666798077939993,24.11335952409351,0.6470816002678017,17.91717669072042,0.6118196568490986,8.58625991471851,0.6561236252156749,-4.383968906548187,0.2807614317244007,-10.229389685710878,0.532399505777911
CMCC-ESM2,2021 - 2040,2304,-12.98046590287901,0.5281551682079808,-10.495043162354227,0.43952523302791974,0.06997084548104957,0.583496799285462,10.060933371674563,0.7886522116626086,18.738191565688776,0.7616340658938404,24.092127141034986,0.7257623564152216,25.92799061588921,0.7261289385365977,23.973760932944607,0.6983609486983926,17.64256531295554,0.6745229070048839,8.276385693786443,0.7087925745079584,-4.425364146774782,0.25411671664847496,-10.410495769178207,0.31715856097897843
CMCC-ESM2,2021 - 2040,2307,-13.114747080176768,0.8349709392984962,-10.311716777146465,0.6792628735586159,-1.2335353042140151,1.077673620488997,6.479595762310606,1.437776025230962,15.410706676136364,1.2112046677929897,21.020606455176768,0.9725836129533049,22.825858191287878,0.8979989083758947,21.147675978535354,0.9283360357173387,14.881009311868686,1.0325427243538012,5.980000197285354,0.8819995620523369,-5.166060507417929,0.5233725538639711,-10.463837594696969,0.6646981581008307
CMCC-ESM2,2021 - 2040,2310,-13.20424436173349,0.5166390869616332,-11.442451908903301,0.5345511202664298,-0.5042452542286999,0.3815693719656681,9.226415094339623,0.3601105689356607,17.85518890956663,0.33691375268190066,23.367924528301888,0.4016586412862776,25.186790610259433,0.4269407022532455,23.22641509433962,0.38320935055877786,16.758018637603183,0.39879758486616396,7.132547054650648,0.3584914816284678,-5.079245513340212,0.20818937329613282,-11.011320294074292,0.36467115806262723
