model,years,soum_code,Temp_max_jan,Temp_max_jan_std,Temp_max_feb,Temp_max_feb_std,Temp_max_mar,Temp_max_mar_std,Temp_max_apr,Temp_max_apr_std,Temp_max_may,Temp_max_may_std,Temp_max_jun,Temp_max_jun_std,Temp_max_jul,Temp_max_jul_std,Temp_max_aug,Temp_max_aug_std,Temp_max_sep,Temp_max_sep_std,Temp_max_oct,Temp_max_oct_std,Temp_max_nov,Temp_max_nov_std,Temp_max_dec,Temp_max_dec_std
GISS-E2-1-G,2021 - 2040,6501,-6.800000190734863,0.46368099676101027,-4.549999713897705,0.6873864444239052,0.40000003576278687,0.8396427852691504,9.25,0.9499998469102062,16.899999618530273,0.9669540197415143,20.850000381469727,0.9013876337151153,21.825000762939453,0.8699853196502091,20.725000381469727,0.8227236351537036,15.625,0.8699859362596462,8.449999809265137,0.7921488299139411,-0.17499999701976776,0.6015604759467125,-5.375,0.5402546667120914
GISS-E2-1-G,2021 - 2040,6504,-7.860246001696978,0.7532562875475509,-4.970492003393955,0.7805723643744849,1.642213164782915,1.1870807369877567,10.22582007236168,1.2116026078262552,18.349181128329917,1.2151196226202288,22.370081166752048,1.2901765958223117,23.154100762038933,1.2813701631129633,21.987704918032787,1.1887848913464873,16.817212714523567,1.0701763978988912,9.186065173539959,0.9422084050541635,-0.3385246151783427,0.6877674379325427,-6.00860595703125,0.6212491514468809
GISS-E2-1-G,2021 - 2040,6507,-10.219178082191782,2.1245676109286453,-7.984474774365012,2.0992575371548137,-3.0552510300727738,2.3123862036820535,5.991324089433505,2.4852198001255785,13.937899097460045,2.3852433011538765,18.40593785673516,1.8864358889423642,19.384930615011417,1.8092863759949065,18.405936741937786,1.7520793888356918,13.325572114012557,1.8729714491526006,5.657534246575342,2.1908851017281186,-3.1474888074343608,2.107180717669105,-8.639725358518836,2.107612171602939
GISS-E2-1-G,2021 - 2040,6510,-11.23949951171875,1.113189063674953,-7.64949951171875,1.2210649980297181,-0.581500015258789,1.4896669925490598,7.988499755859375,1.5920482906241957,16.0614990234375,1.652200938734107,20.98300048828125,1.5900034194239223,21.537998046875,1.5318146207804717,20.57349853515625,1.3958323095550838,15.37,1.2989611760373774,7.19949951171875,1.2522578598322527,-2.93,0.8226177811064629,-9.781500244140625,0.9874754410049297
GISS-E2-1-G,2021 - 2040,6513,-9.537202380952381,2.131820226150375,-6.880952380952381,2.2232256934260057,-1.366666702997117,2.6506775099076707,7.435416085379464,2.754827226689851,15.451488676525297,2.706825182260577,20.00297619047619,2.2826969743364414,20.843453543526785,2.1477186227619933,19.71339343843006,2.067571153524965,14.607738676525297,2.1961274435117195,6.908036004929316,2.382843127272375,-2.380654834565662,2.107190258894624,-8.098214285714286,2.1102068660874154
GISS-E2-1-G,2021 - 2040,6516,-10.548274599272629,0.7160093700099147,-6.670689549939386,0.5845742955584499,2.1655172150710533,0.33116915900001276,11.539654961947736,0.3378121848659087,19.64741253030711,0.30638628470900664,23.836206896551722,0.2966468489267577,24.831033640894397,0.2972325704659421,23.682760304418103,0.26790234452946454,17.997415476831897,0.24334647551891,9.783620900121228,0.30084481005152275,-0.974999921075229,0.33396132758029345,-7.946551618904903,0.5695477525108482
GISS-E2-1-G,2021 - 2040,6519,-10.5428579634979,1.0435533247456332,-6.687394855403099,0.8124612308537836,1.8428571685021664,0.5414843318197168,11.047059644170169,0.7981937055289486,19.19915925354517,0.7945713862584989,23.401679030987395,0.8419648078403861,24.228573069852942,0.8716972057374359,23.029411764705884,0.8465801271936471,17.497478581276262,0.6888624843828044,9.357982988117122,0.5250843449283913,-1.2630252357290572,0.3289569821934104,-7.894117852219012,0.794338592082527
GISS-E2-1-G,2021 - 2040,6522,-10.857718448510907,1.678653226132316,-7.462751350146812,1.4677478477994592,-0.654026876359978,1.362242728953265,8.098993288590604,1.387685175376602,16.115435913905202,1.4303388192576028,21.073487966652685,1.3043043446904237,21.590604026845636,1.2706200975631206,20.50469602034396,1.1400774239920286,15.442281223783556,1.1207129354567233,7.259731215918624,1.164515603731277,-2.6577181208053693,1.066020716625225,-9.38557014209312,1.5992111568876728
GISS-E2-1-G,2021 - 2040,6525,-15.150523328614982,2.2091017532502333,-11.02857040777439,2.1831678507457015,-2.9445992180694684,1.974779241906593,6.404529531658318,1.8721916191292998,14.513239737587108,1.7890975114839665,20.49651567944251,1.4368913380831598,21.073170731707318,1.3340141673596888,20.02682994882404,1.2095775879229322,14.577699667900697,1.22582163116008,5.463065861824913,1.4148152201559256,-5.174913147185323,1.528930494201356,-13.517072830466027,1.9069708314871374
GISS-E2-1-G,2021 - 2040,6528,-8.250617133246529,0.4946936762120814,-5.171605239679784,0.3846545811814798,1.2901234567901234,1.0263930613622525,10.645679615162036,1.068407117593073,18.662962360146604,1.23542801322513,22.545679916570215,1.4018549511206215,23.548148449556326,1.276676948596663,22.43703583140432,1.166131535316563,17.15061668113426,1.0347211562293859,9.439506624951775,0.778044239811613,-0.23827161906678,0.2822169359365123,-6.367901083863812,0.3398718613027047
GISS-E2-1-G,2021 - 2040,6531,-9.691620384514664,0.7183835975978559,-6.082122632245111,0.6297236896836375,1.459776468117144,0.9299798462807592,10.24469301021299,0.9645170242766911,18.6240234375,1.025285678761903,22.84022291812151,1.2341744374076813,23.416757594273744,1.1437704394518755,22.22458073280377,1.0003124040900935,16.960334649965084,0.8820632965491395,8.908380433833798,0.6760773623455123,-1.5050278988630412,0.33027391398180383,-7.6770946992842175,0.4887338950019574
GISS-E2-1-G,2021 - 2040,6534,-15.863197752091079,0.7460569132663759,-12.12750947519749,0.9425829342796713,-4.861709764898931,1.370989400902648,4.418958926289498,1.577199655519725,12.74646949059015,1.5528952876164053,18.6479546642658,1.379875774585073,19.38475836431227,1.2616851810548548,18.283642396607807,1.265040411177825,12.989590896549721,1.3268051850869556,3.96877359723513,1.204263938338267,-6.570631970260223,0.8256528398454641,-14.21003717472119,0.5852045071701946
